iter	Passed	Remaining
139	6125	37628
140	6185	37685
141	6245	37736
142	6304	37783
143	6340	37692
144	6380	37624
145	6423	37575
146	6482	37617
147	6547	37693
148	6600	37696
149	6651	37694
150	6702	37684
151	6764	37740
152	6832	37823
153	6886	37828
154	6958	37932
155	7002	37882
156	7057	37894
157	7115	37917
158	7173	37942
159	7207	37840
160	7268	37876
161	7307	37801
162	7351	37751
163	7400	37722
164	7453	37719
165	7509	37728
166	7561	37716
167	7615	37713
168	7658	37659
169	7713	37658
170	7758	37610
171	7832	37703
172	7879	37666
173	7928	37636
174	7980	37622
175	8028	37588
176	8080	37571
177	8128	37537
178	8182	37531
179	8249	37580
180	8309	37598
181	8367	37608
182	8432	37648
183	8489	37648
184	8566	37741
185	8645	37834
186	8700	37827
187	8755	37815
188	8811	37811
189	8870	37816
190	8902	37708
191	8961	37713
192	9013	37687
193	9065	37663
194	9127	37679
195	9189	37696
196	9251	37711
197	9300	37673
198	9354	37651
199	9402	37608
200	9460	37607
201	9527	37638
202	9548	37486
203	9592	37430
204	9636	37371
205	9682	37320
206	9734	37292
207	9786	37263
208	9852	37289
209	9920	37320
210	9977	37307
211	10029	37281
212	10080	37244
213	10144	37258
214	10189	37203
215	10255	37223
216	10297	37157
217	10353	37139
218	10396	37075
219	10435	36998
220	10479	36940
221	10538	36931
222	10588	36895
223	10664	36943
224	10713	36901
225	10750	36817
226	10812	36818
227	10866	36793
228	10924	36781
229	10982	36766
230	11027	36711
231	11072	36653
232	11128	36634
233	11185	36616
234	11236	36577
235	11298	36577
236	11351	36545
237	11399	36498
238	11447	36451
239	11505	36434
240	11561	36412
241	11623	36406
242	11677	36379
243	11727	36336
244	11782	36309
245	11836	36279
246	11883	36227
247	11937	36197
248	12005	36210
249	12086	36260
250	12140	36226
251	12177	36144
252	12236	36128
253	12284	36079
254	12342	36060
255	12385	35995
256	12443	35974
257	12499	35949
258	12556	35923
259	12633	35956
260	12696	35947
261	12754	35925
262	12815	35913
263	12868	35876
264	12924	35846
265	12988	35841
266	13038	35795
267	13152	35923
268	13204	35883
269	13261	35856
270	13313	35814
271	13382	35817
272	13449	35816
273	13497	35763
274	13548	35719
275	13615	35715
276	13660	35656
277	13723	35642
278	13765	35572
279	13819	35534
280	13880	35515
281	13931	35471
282	13992	35449
283	14043	35406
284	14078	35319
285	14127	35270
286	14188	35249
287	14236	35195
288	14286	35146
289	14340	35109
290	14395	35074
291	14455	35048
292	14502	34992
293	14547	34932
294	14593	34876
295	14646	34834
296	14690	34773
297	14741	34726
298	14793	34683
299	14866	34688
300	14936	34687
301	14979	34620
302	15035	34587
303	15127	34633
304	15180	34591
305	15240	34564
306	15297	34531
307	15364	34520
308	15416	34474
309	15474	34442
310	15530	34406
311	15577	34349
312	15634	34315
313	15678	34252
314	15730	34207
315	15780	34157
316	15842	34134
317	15898	34097
318	15952	34054
319	16008	34018
320	16051	33952
321	16098	33897
322	16149	33848
323	16192	33784
324	16250	33750
325	16306	33713
326	16355	33661
327	16413	33627
328	16476	33604
329	16540	33581
330	16624	33601
331	16674	33549
332	16722	33495
333	16763	33426
334	16817	33383
335	16868	33334
336	16920	33287
337	16969	33236
338	17018	33182
339	17073	33141
340	17146	33135
341	17194	33081
342	17248	33038
343	17295	32982
344	17347	32934
345	17398	32886
346	17440	32820
347	17500	32788
348	17545	32727
349	17592	32671
350	17637	32612
351	17682	32552
352	17736	32509
353	17791	32467
354	17859	32449
355	17916	32410
356	17961	32350
357	18016	32308
358	18066	32258
359	18124	32220
360	18178	32177
361	18226	32123
362	18290	32097
363	18353	32068
364	18428	32059
365	18461	31979
366	18524	31951
367	18585	31918
368	18653	31897
369	18706	31851
370	18777	31836
371	18835	31798
372	18890	31753
373	18939	31700
374	19002	31671
375	19050	31615
376	19117	31591
377	19167	31540
378	19231	31510
379	19291	31475
380	19337	31417
381	19393	31374
382	19447	31329
383	19490	31266
384	19545	31222
385	19600	31178
386	19650	31125
387	19701	31075
388	19753	31026
389	19822	31004
390	19883	30969
391	19934	30918
392	19968	30842
393	20020	30793
394	20071	30742
395	20136	30713
396	20186	30661
397	20236	30609
398	20291	30564
399	20345	30518
400	20390	30458
401	20449	30419
402	20498	30366
403	20546	30311
404	20600	30264
405	20655	30219
406	20710	30175
407	20763	30127
408	20822	30088
409	20876	30041
410	20930	29995
411	20970	29929
412	21031	29891
413	21075	29830
414	21134	29791
415	21167	29715
416	21219	29666
417	21270	29616
418	21323	29568
419	21371	29512
420	21408	29442
421	21470	29407
422	21531	29370
423	21587	29326
424	21637	29274
425	21689	29224
426	21765	29207
427	21815	29155
428	21874	29114
429	21950	29097
430	22010	29057
431	22062	29008
432	22139	28991
433	22198	28949
434	22261	28913
435	22317	28868
436	22370	28820
437	22423	28771
438	22475	28721
439	22532	28677
440	22579	28621
441	22633	28573
442	22696	28537
443	22748	28486
444	22810	28449
445	22869	28407
446	22928	28365
447	22985	28320
448	23032	28264
449	23072	28199
450	23124	28148
451	23184	28108
452	23322	28161
453	23381	28120
454	23440	28077
455	23486	28019
456	23541	27971
457	23594	27921
458	23653	27878
459	23698	27820
460	23754	27773
461	23806	27722
462	23872	27687
463	23928	27641
464	23977	27587
465	24031	27537
466	24085	27489
467	24134	27435
468	24177	27373
469	24226	27319
470	24295	27287
471	24338	27225
472	24379	27163
473	24433	27113
474	24480	27057
475	24529	27002
476	24574	26944
477	24637	26905
478	24694	26859
479	24752	26815
480	24806	26766
481	24873	26730
482	24936	26691
483	25000	26653
484	25062	26612
485	25121	26569
486	25191	26536
487	25247	26489
488	25321	26460
489	25373	26409
490	25436	26368
491	25496	26326
492	25560	26286
493	25617	26239
494	25681	26199
495	25733	26148
496	25803	26115
497	25861	26069
498	25906	26010
499	25976	25976
500	26031	25927
501	26081	25873
502	26134	25823
503	26181	25766
504	26238	25719
505	26301	25677
506	26355	25627
507	26407	25575
508	26467	25531
509	26533	25492
510	26586	25441
511	26644	25395
512	26694	25341
513	26743	25286
514	26796	25235
515	26852	25187
516	26902	25133
517	26949	25076
518	27009	25031
519	27070	24987
520	27116	24930
521	27168	24878
522	27222	24828
523	27287	24788
524	27334	24731
525	27387	24679
526	27445	24633
527	27498	24581
528	27557	24535
529	27600	24476
530	27651	24422
531	27708	24375
532	27758	24321
533	27808	24267
534	27854	24209
535	27903	24155
536	27962	24109
537	28012	24055
538	28060	23999
539	28099	23936
540	28151	23884
541	28201	23830
542	28254	23779
543	28316	23736
544	28375	23689
545	28428	23638
546	28469	23577
547	28519	23523
548	28593	23489
549	28660	23449
550	28722	23405
551	28780	23357
552	28825	23300
553	28875	23246
554	28922	23190
555	28975	23138
556	29029	23088
557	29100	23050
558	29162	23006
559	29206	22948
560	29270	22904
561	29335	22863
562	29400	22820
563	29465	22778
564	29537	22741
565	29588	22687
566	29654	22646
567	29706	22593
568	29750	22535
569	29806	22485
570	29867	22440
571	29925	22391
572	29988	22347
573	30040	22295
574	30112	22257
575	30161	22202
576	30213	22149
577	30267	22098
578	30317	22044
579	30373	21994
580	30417	21936
581	30465	21881
582	30517	21828
583	30567	21773
584	30619	21721
585	30690	21682
586	30767	21647
587	30843	21611
588	30909	21568
589	30975	21525
590	31032	21476
591	31096	21431
592	31157	21384
593	31206	21329
594	31259	21277
595	31307	21221
596	31370	21176
597	31430	21129
598	31516	21098
599	31590	21060
600	31662	21020
601	31728	20976
602	31787	20928
603	31851	20883
604	31924	20843
605	31988	20798
606	32057	20755
607	32101	20697
608	32159	20647
609	32217	20597
610	32262	20540
611	32312	20485
612	32432	20475
613	32488	20424
614	32545	20374
615	32604	20324
616	32654	20269
617	32708	20217
618	32757	20162
619	32817	20113
620	32873	20063
621	32921	20007
622	32968	19950
623	33027	19901
624	33081	19848
625	33123	19789
626	33178	19737
627	33244	19692
628	33316	19651
629	33365	19595
630	33419	19542
631	33471	19490
632	33551	19452
633	33604	19399
634	33667	19351
635	33737	19308
636	33793	19257
637	33849	19206
638	33910	19157
639	33960	19102
640	34022	19054
641	34077	19002
642	34137	18953
643	34204	18907
644	34273	18863
645	34341	18818
646	34411	18774
647	34475	18727
648	34548	18685
649	34591	18626
650	34654	18578
651	34734	18539
652	34779	18481
653	34835	18429
654	34871	18367
655	34928	18316
656	34995	18270
657	35056	18220
658	35115	18170
659	35179	18122
660	35254	18080
661	35325	18036
662	35388	17987
663	35451	17939
664	35527	17897
665	35584	17845
666	35646	17796
667	35705	17745
668	35763	17694
669	35820	17642
670	35896	17600
671	35955	17549
672	36002	17493
673	36075	17449
674	36128	17395
675	36181	17341
676	36225	17283
677	36304	17241
678	36364	17191
679	36418	17138
680	36467	17082
681	36521	17029
682	36584	16979
683	36625	16920
684	36679	16867
685	36732	16813
686	36777	16755
687	36835	16704
688	36881	16647
689	36930	16591
690	36989	16541
691	37049	16490
692	37104	16437
693	37169	16388
694	37240	16342
695	37305	16294
696	37358	16240
697	37417	16189
698	37477	16138
699	37522	16081
700	37592	16034
701	37653	15983
702	37706	15929
703	37753	15873
704	37793	15814
705	37851	15762
706	37905	15709
707	37973	15661
708	38034	15610
709	38090	15558
710	38150	15506
711	38221	15460
712	38291	15413
713	38354	15363
714	38411	15310
715	38461	15255
716	38526	15206
717	38577	15151
718	38660	15109
719	38719	15057
720	38783	15007
721	38843	14956
722	38896	14902
723	38967	14855
724	39013	14798
725	39060	14741
726	39118	14689
727	39169	14634
728	39214	14577
729	39266	14523
730	39321	14469
731	39369	14413
732	39440	14366
733	39490	14311
734	39546	14258
735	39599	14204
736	39655	14151
737	39711	14097
738	39762	14043
739	39829	13994
740	39892	13943
741	39969	13897
742	40029	13846
743	40090	13794
744	40158	13745
745	40214	13692
746	40291	13646
747	40359	13597
748	40405	13540
749	40454	13484
750	40513	13432
751	40567	13378
752	40649	13333
753	40712	13282
754	40752	13224
755	40798	13167
756	40854	13114
757	40915	13062
758	40973	13009
759	41016	12952
760	41077	12900
761	41125	12844
762	41187	12793
763	41245	12740
764	41296	12685
765	41340	12628
766	41398	12576
767	41512	12540
768	41564	12485
769	41629	12434
770	41699	12385
771	41755	12331
772	41804	12276
773	41854	12221
774	41908	12167
775	41988	12120
776	42043	12066
777	42108	12015
778	42170	11963
779	42220	11908
780	42269	11852
781	42330	11800
782	42378	11744
783	42414	11685
784	42469	11631
785	42524	11577
786	42583	11525
787	42623	11467
788	42678	11413
789	42729	11358
790	42789	11305
791	42829	11248
792	42880	11193
793	42932	11138
794	42977	11082
795	43033	11028
796	43083	10973
797	43133	10918
798	43186	10864
799	43236	10809
800	43292	10755
801	43352	10702
802	43411	10650
803	43478	10599
804	43543	10547
805	43600	10494
806	43644	10437
807	43704	10385
808	43763	10332
809	43807	10275
810	43857	10220
811	43899	10163
812	43963	10112
813	44010	10056
814	44063	10002
815	44108	9946
816	44156	9890
817	44201	9834
818	44250	9779
819	44313	9727
820	44374	9674
821	44435	9622
822	44496	9569
823	44559	9517
824	44599	9460
825	44637	9403
826	44701	9351
827	44744	9294
828	44797	9240
829	44847	9185
830	44896	9130
831	44953	9077
832	45004	9022
833	45061	8968
834	45110	8913
835	45142	8855
836	45205	8803
837	45267	8751
838	45316	8696
839	45409	8649
840	45471	8596
841	45536	8544
842	45592	8491
843	45677	8442
844	45738	8389
845	45795	8336
846	45835	8279
847	45885	8224
848	45927	8168
849	45970	8112
850	46035	8060
851	46067	8002
852	46116	7947
853	46163	7892
854	46216	7837
855	46259	7781
856	46321	7729
857	46390	7677
858	46434	7622
859	46502	7570
860	46564	7517
861	46621	7463
862	46680	7410
863	46748	7358
864	46804	7304
865	46855	7250
866	46922	7197
867	46979	7144
868	47019	7088
869	47073	7033
870	47131	6980
871	47184	6926
872	47248	6873
873	47325	6822
874	47377	6768
875	47428	6713
876	47478	6658
877	47535	6605
878	47583	6550
879	47643	6496
880	47694	6442
881	47745	6387
882	47801	6333
883	47852	6279
884	47904	6224
885	47956	6170
886	48013	6116
887	48066	6062
888	48124	6008
889	48199	5957
890	48271	5905
891	48336	5852
892	48404	5799
893	48463	5746
894	48504	5690
895	48561	5636
896	48615	5582
897	48663	5527
898	48734	5475
899	48786	5420
900	48835	5365
901	48901	5313
902	48949	5258
903	49009	5204
904	49068	5150
905	49134	5097
906	49196	5044
907	49241	4989
908	49295	4935
909	49348	4880
910	49410	4827
911	49472	4773
912	49529	4719
913	49645	4671
914	49703	4617
915	49761	4563
916	49825	4509
917	49885	4456
918	49945	4402
919	49998	4347
920	50046	4292
921	50094	4237
922	50139	4182
923	50188	4128
924	50234	4073
925	50301	4019
926	50353	3965
927	50405	3910
928	50463	3856
929	50523	3802
930	50595	3749
931	50657	3696
932	50697	3640
933	50754	3586
934	50805	3531
935	50855	3477
936	50909	3422
937	50960	3368
938	51020	3314
939	51079	3260
940	51129	3205
941	51194	3152
942	51244	3097
943	51298	3043
944	51354	2988
945	51405	2934
946	51455	2879
947	51504	2825
948	51558	2770
949	51612	2716
950	51673	2662
951	51730	2608
952	51789	2554
953	51840	2499
954	51911	2446
955	51967	2391
956	52028	2337
957	52090	2283
958	52147	2229
959	52223	2175
960	52299	2122
961	52350	2067
962	52406	2013
963	52462	1959
964	52528	1905
965	52611	1851
966	52663	1797
967	52718	1742
968	52760	1687
969	52821	1633
970	52873	1579
971	52936	1524
972	52990	1470
973	53039	1415
974	53094	1361
975	53146	1306
976	53225	1253
977	53268	1198
978	53320	1143
979	53369	1089
980	53432	1034
981	53494	980
982	53542	925
983	53594	871
984	53644	816
985	53707	762
986	53762	708
987	53813	653
988	53868	599
989	53936	544
990	53997	490
991	54046	435
992	54098	381
993	54162	326
994	54213	272
995	54265	217
996	54336	163
997	54402	109
998	54462	54
999	54507	0
