iter	Passed	Remaining
402	20506	30378
403	20572	30349
404	20621	30296
405	20679	30255
406	20747	30229
407	20805	30188
408	20870	30157
409	20930	30119
410	21012	30112
411	21067	30066
412	21130	30032
413	21177	29975
414	21237	29936
415	21352	29975
416	21415	29940
417	21480	29907
418	21541	29869
419	21589	29814
420	21632	29751
421	21691	29709
422	21743	29660
423	21798	29612
424	21875	29596
425	21938	29560
426	21984	29501
427	22036	29450
428	22096	29410
429	22159	29373
430	22199	29306
431	22260	29268
432	22325	29234
433	22391	29201
434	22441	29148
435	22498	29103
436	22551	29053
437	22599	28997
438	22655	28951
439	22717	28913
440	22751	28838
441	22804	28789
442	22874	28760
443	22939	28725
444	22985	28667
445	23032	28609
446	23065	28534
447	23099	28462
448	23143	28400
449	23207	28365
450	23268	28325
451	23321	28274
452	23381	28232
453	23437	28187
454	23495	28142
455	23571	28120
456	23616	28060
457	23675	28018
458	23721	27959
459	23766	27899
460	23830	27862
461	23884	27813
462	23940	27766
463	24003	27728
464	24075	27699
465	24139	27662
466	24201	27621
467	24246	27562
468	24298	27510
469	24342	27450
470	24394	27397
471	24449	27350
472	24507	27305
473	24567	27262
474	24628	27221
475	24689	27179
476	24735	27120
477	24795	27078
478	24854	27034
479	24908	26983
480	24972	26945
481	25031	26900
482	25095	26862
483	25157	26820
484	25211	26771
485	25296	26753
486	25345	26699
487	25402	26652
488	25456	26601
489	25501	26542
490	25564	26501
491	25631	26465
492	25684	26413
493	25736	26362
494	25795	26316
495	25843	26260
496	25891	26204
497	25920	26129
498	25963	26067
499	26012	26012
500	26073	25969
501	26126	25918
502	26170	25858
503	26220	25804
504	26261	25741
505	26316	25692
506	26369	25641
507	26436	25604
508	26492	25555
509	26563	25522
510	26615	25470
511	26670	25420
512	26711	25358
513	26765	25307
514	26821	25259
515	26879	25212
516	26943	25171
517	27015	25137
518	27074	25092
519	27136	25049
520	27186	24995
521	27238	24942
522	27290	24890
523	27367	24860
524	27428	24815
525	27487	24770
526	27558	24734
527	27615	24686
528	27667	24634
529	27754	24612
530	27822	24574
531	27898	24541
532	27967	24504
533	28014	24447
534	28059	24388
535	28109	24333
536	28164	24283
537	28218	24232
538	28266	24175
539	28324	24128
540	28381	24079
541	28447	24038
542	28524	24006
543	28565	23944
544	28616	23890
545	28656	23828
546	28731	23793
