iter	Logloss
198	0.1474722718
199	0.1474246699
200	0.1473597634
201	0.1472694139
202	0.1472089715
203	0.1471466353
204	0.147122077
205	0.1470943172
206	0.147036916
207	0.1470275116
208	0.1469602064
209	0.1469064269
210	0.1468894594
211	0.1468255698
212	0.1468084983
213	0.146732019
214	0.1466232296
215	0.146576392
216	0.1465472287
217	0.146480179
218	0.1464038867
219	0.1463373236
220	0.1462619951
221	0.1462450535
222	0.1461793695
223	0.1461299034
224	0.1460965881
225	0.1460545099
226	0.1459891137
227	0.1459795502
228	0.1459306979
229	0.145829786
230	0.1458230277
231	0.1457195287
232	0.1456797221
233	0.1456212677
234	0.145538838
235	0.1455087966
236	0.1455037562
237	0.1454040078
238	0.1453161633
239	0.1453079356
240	0.1452875579
241	0.1452627627
242	0.1452244227
243	0.1451804292
244	0.1451310705
245	0.1450434633
246	0.1450281964
247	0.144899009
248	0.1448507291
249	0.1448178355
250	0.1447701634
251	0.1446978315
252	0.1446583662
253	0.1444914585
254	0.1444829741
255	0.1444015619
256	0.1443350473
257	0.1442856938
258	0.144270446
259	0.1442626943
260	0.1442395454
261	0.1441924029
262	0.1441303744
263	0.1440938335
264	0.1440180231
265	0.1439306596
266	0.1439150473
267	0.1438668562
268	0.1438200993
269	0.1437467427
270	0.1436998151
271	0.1436997976
272	0.1436861028
273	0.1436860809
274	0.1435574022
275	0.1434700975
276	0.1434392145
277	0.1433592392
278	0.1433495019
279	0.1433420278
280	0.1433311178
281	0.1432777817
282	0.1432023289
283	0.1431728451
284	0.1431664703
285	0.1431385814
286	0.1430812867
287	0.1430377182
288	0.1430013174
289	0.1429491788
290	0.1429337485
291	0.1429017299
292	0.1428958777
293	0.1428135469
294	0.1427696718
295	0.1427138813
296	0.142596012
297	0.1424715021
298	0.1424058519
299	0.1423241903
300	0.1422983233
301	0.1421998551
302	0.1421705417
303	0.1420946183
304	0.1420311456
305	0.1419381039
306	0.1418702374
307	0.1418314549
308	0.1417466866
309	0.1417021265
310	0.141679752
311	0.1416281647
312	0.14159703
313	0.1414846034
314	0.1413842364
315	0.1413127775
316	0.1412939843
317	0.1412882517
318	0.1411940699
319	0.1411246767
320	0.1410627958
321	0.1409494318
322	0.1409084379
323	0.1408938674
324	0.1408520734
325	0.1407761631
326	0.1406726892
327	0.1405751937
328	0.1405626425
329	0.1404629215
330	0.1403902291
331	0.1403286409
332	0.1402486211
333	0.1401429395
334	0.140133077
335	0.140082572
336	0.1400726977
337	0.1399741276
338	0.1399167509
339	0.13984311
340	0.1398143008
341	0.1397446895
342	0.1397338197
343	0.1397115313
344	0.1396893817
345	0.1396199462
346	0.1395604058
347	0.1395247363
348	0.1394756739
349	0.1394305772
350	0.1394304756
351	0.1393170207
352	0.1392310719
353	0.1391669341
354	0.1391002582
355	0.13901095
356	0.1389543213
357	0.1388906342
358	0.1388321908
359	0.1388127176
360	0.1387408613
361	0.1386296707
362	0.138626695
363	0.1385856985
364	0.1385344101
365	0.138504119
366	0.1384460596
367	0.1383964858
368	0.1383515391
369	0.1383020111
370	0.1382656955
371	0.1382045234
372	0.1381135949
373	0.1380495156
374	0.1380123621
375	0.1379175976
376	0.137843029
377	0.1377969005
378	0.1377581894
379	0.1377207422
380	0.1377054408
381	0.137705254
382	0.1376981613
383	0.137646813
384	0.1376468066
385	0.1375906539
386	0.1374887957
387	0.1374317697
388	0.1374288822
389	0.1374066407
390	0.1374066267
391	0.1374065153
392	0.1373569575
393	0.1373048008
394	0.1372633373
395	0.1372229974
396	0.1371781869
397	0.1371233984
398	0.1370854059
399	0.1370824598
400	0.1370822441
401	0.1370141258
402	0.1369866168
403	0.136974899
404	0.1369330855
405	0.1368765195
406	0.1368378488
407	0.1367413531
408	0.1367048981
409	0.1366895738
410	0.1366198891
411	0.1365641385
412	0.1365378928
413	0.136413294
414	0.1363676969
415	0.136364599
416	0.1362914279
417	0.1362891603
418	0.1362487716
419	0.136214573
420	0.1361568825
421	0.1361019953
422	0.1361018676
423	0.1360436293
424	0.135988484
425	0.1359033581
426	0.1359031978
427	0.1358573745
428	0.1358573619
429	0.1357975975
430	0.1357974479
431	0.1357974213
432	0.1357392132
433	0.1356789398
434	0.1355578252
435	0.1355130373
436	0.135470452
437	0.1354248301
438	0.1352831021
439	0.1352410954
440	0.1351274187
441	0.134974874
442	0.1349082028
443	0.1347710057
444	0.1346820675
445	0.1346208729
446	0.1345822123
447	0.1345350744
448	0.1344881149
449	0.1344124448
450	0.1343606863
451	0.1343131319
452	0.134184693
453	0.1339662451
454	0.1338958337
455	0.1338584127
456	0.1337437317
457	0.133693998
458	0.133627401
459	0.1335888694
460	0.1335532089
461	0.1335154249
462	0.1333464766
463	0.1332994301
464	0.1332662053
465	0.1332127835
466	0.1331807139
467	0.1331364511
468	0.1330888597
469	0.1330466026
470	0.1329826846
471	0.1329649206
472	0.1328697185
473	0.1328064747
474	0.132717538
475	0.1325879661
476	0.1325184337
477	0.1325002288
478	0.132408757
479	0.1323803094
480	0.1323257544
481	0.1323055196
482	0.1322466527
483	0.132208068
484	0.1321554124
485	0.1320932131
486	0.1320482224
487	0.1319871919
488	0.1319871893
489	0.1319198495
490	0.1319151648
491	0.1318564662
492	0.1318521572
493	0.1317995264
494	0.1317994457
495	0.1317962626
496	0.1317863219
497	0.1317116148
498	0.1317093676
499	0.1316652312
500	0.1316581969
501	0.1316558976
502	0.1316475307
503	0.1316447426
504	0.1316421133
505	0.1316420917
506	0.131591388
507	0.1315909762
508	0.1315575642
509	0.1315575063
510	0.1315547521
511	0.1315530481
512	0.1315529916
513	0.1315107075
514	0.1314273997
515	0.1313910039
516	0.1313509125
517	0.1313508415
518	0.1313508389
519	0.1313241907
520	0.1313241811
521	0.1312657231
522	0.1311543568
523	0.1311316228
524	0.1310977138
525	0.1310976157
526	0.1310270124
527	0.1309705666
528	0.1308957539
529	0.1308644926
530	0.130864358
531	0.1308342874
532	0.1307868681
533	0.1307621805
534	0.1306845196
535	0.1306508469
536	0.1305606309
537	0.1305516765
538	0.130507875
539	0.1304804953
540	0.1304136649
541	0.1303154383
542	0.1302802448
543	0.1302802328
544	0.1302390474
545	0.1302144799
546	0.1301575272
547	0.1301390848
548	0.1301149755
549	0.1301148754
550	0.129954362
551	0.1298142936
552	0.1297918791
553	0.1297286932
554	0.1296628872
555	0.1295754024
556	0.1295097328
557	0.1294356316
558	0.1293666483
559	0.1293037656
560	0.1292758258
561	0.1292588965
562	0.1292391656
563	0.1291890129
564	0.1290783157
565	0.1290783098
566	0.1290148745
567	0.1290118565
568	0.1289539663
569	0.1289287101
570	0.1289286305
571	0.1288395465
572	0.12883857
573	0.1288385681
574	0.1288242452
575	0.1288242388
576	0.128774022
577	0.1287342788
578	0.1287342355
579	0.1286878142
580	0.1286137525
581	0.1285713726
582	0.128528564
583	0.1285285571
584	0.128497404
585	0.128497394
586	0.1284712165
587	0.1284219743
588	0.1284219572
589	0.1283488294
590	0.1282637638
591	0.1281974243
592	0.1281656346
593	0.1281655598
594	0.1281047261
595	0.1280465028
596	0.1279791837
597	0.1279791136
598	0.1279305862
599	0.1278277871
600	0.1277162511
601	0.1277070365
602	0.1277069766
603	0.1276085717
604	0.1275737113
605	0.1275354417
606	0.1275005666
607	0.1275005441
608	0.1274441995
609	0.1274441938
610	0.127402397
611	0.1273694539
612	0.1273324397
613	0.1272850415
614	0.1272343701
615	0.1271874227
616	0.1271009589
617	0.1270608191
618	0.1269909996
619	0.1269071565
620	0.1268523187
621	0.1267967159
622	0.1267212742
623	0.1266034905
624	0.1265672394
625	0.1265672298
626	0.1265003153
627	0.1264736861
628	0.1264736662
629	0.1264346313
630	0.1264018266
631	0.1263503334
632	0.1262856225
633	0.1262538786
634	0.1261195078
635	0.1261195029
636	0.1260583654
637	0.1260583241
638	0.1260583241
639	0.1260583107
640	0.1260582786
641	0.1259753307
642	0.1259087322
643	0.1259079055
644	0.125844805
645	0.1258196886
646	0.1258193875
647	0.125738954
648	0.1256986725
649	0.125684793
650	0.1256236031
651	0.1255993755
652	0.1255993516
653	0.1255993459
654	0.1255328607
655	0.1255039368
656	0.1255039338
657	0.1255035439
658	0.1255034829
659	0.125479108
660	0.1254265767
661	0.1254023969
662	0.1253516298
663	0.1253397427
664	0.1253116161
665	0.1252580244
666	0.1252579976
667	0.1252378245
668	0.1251760797
669	0.125102546
670	0.1250117266
671	0.1249528088
672	0.1248844309
673	0.1248756991
674	0.1248362192
675	0.1248064511
676	0.1247318535
677	0.1247028941
678	0.1246573188
679	0.1246045608
680	0.1245621615
681	0.1245455298
682	0.1245415233
683	0.1245081758
684	0.1245081591
685	0.1244363579
686	0.124403341
687	0.1243406132
688	0.1242902587
689	0.1242265523
690	0.1241738593
691	0.1241169136
692	0.1240442459
693	0.1240091595
694	0.1239529343
695	0.1239274662
696	0.1238978502
697	0.1238500584
698	0.1238000813
699	0.1237330622
700	0.1237208316
701	0.1236637636
702	0.1236556072
703	0.1236234089
704	0.1235623085
705	0.1235373935
706	0.1235111562
707	0.1234982082
708	0.1234710161
709	0.123427852
710	0.1233642652
711	0.1233513124
712	0.1232840276
713	0.1232692203
714	0.1232073828
715	0.123175229
716	0.1231299054
717	0.1230666889
718	0.1230239958
719	0.1229931037
720	0.1229636545
721	0.122880017
722	0.1227933095
723	0.1227146635
724	0.1226578758
725	0.1226499006
726	0.1226274874
727	0.1225708306
728	0.1225012616
729	0.1224322277
730	0.1223664043
731	0.1223317806
732	0.1222677091
733	0.1222074002
734	0.1220995537
735	0.12204384
736	0.1219930454
737	0.1219707297
738	0.1219001497
739	0.1218797338
740	0.1218465023
741	0.121781053
742	0.1217601321
743	0.1217178218
744	0.1216097317
745	0.1215723683
746	0.1215176512
747	0.1215070117
748	0.1214121626
749	0.1214041411
750	0.1213819356
751	0.1213656676
752	0.1212991757
753	0.1212410977
754	0.1211974012
755	0.121122863
756	0.1211139076
757	0.1210115195
758	0.1209682356
759	0.1209206162
760	0.1208575271
761	0.1208225834
762	0.1207704675
763	0.1207258773
764	0.1206989516
765	0.120657405
766	0.1206394316
767	0.1206305958
768	0.1205446303
769	0.1204631978
770	0.1204412155
771	0.1203239095
772	0.1202398007
773	0.1202183542
774	0.1201589036
775	0.1201338367
776	0.1200973675
777	0.1200306807
778	0.1199594174
779	0.1199105113
780	0.1199005534
781	0.1198650928
782	0.1197939429
783	0.1197728512
784	0.1197618766
785	0.1197221373
786	0.1196755532
787	0.1196294498
788	0.1196294313
789	0.119600337
790	0.1195869042
791	0.1195621101
792	0.1195476271
793	0.1194479588
794	0.119427489
795	0.1193769072
796	0.1193632711
797	0.1193333664
798	0.1193251751
799	0.1192900033
800	0.1192873458
801	0.1192556328
802	0.1192282485
803	0.1192050399
804	0.1191685086
805	0.1191573006
806	0.1191461535
807	0.1190330718
808	0.118967162
809	0.1189154444
810	0.1188779325
811	0.1188357875
812	0.1187954694
813	0.1187610666
814	0.1187088746
815	0.1186718963
816	0.1186678921
817	0.1186114363
818	0.1184902714
819	0.118438179
820	0.1183763611
821	0.1183604636
822	0.1183246268
823	0.1182820073
824	0.1181882053
825	0.1181666057
826	0.1181664836
827	0.1181323945
828	0.1180676881
829	0.1180036112
830	0.1179559157
831	0.1179167765
832	0.1178420663
833	0.1178018699
834	0.1177141511
835	0.1176772484
836	0.1176656279
837	0.1176083712
838	0.117542851
839	0.1174870968
840	0.1174585338
841	0.1174089221
842	0.1173856655
843	0.1173352805
844	0.1172511819
845	0.1172409316
846	0.1171752679
847	0.1171418358
848	0.1171079567
849	0.1170770128
850	0.1170501814
851	0.1169938685
852	0.1169152641
853	0.1168586448
854	0.1168234418
855	0.1167821986
856	0.1167285472
857	0.1167051796
858	0.1166637362
859	0.116593005
860	0.1165836853
861	0.1165509053
862	0.1165301389
863	0.1164735316
864	0.1164411412
865	0.1163875632
866	0.1163497303
867	0.1163078725
868	0.1162382309
869	0.1161522574
870	0.1161171417
871	0.1161010265
872	0.1160852482
873	0.1160236145
874	0.1159572942
875	0.1159491428
876	0.1159199025
877	0.1158535502
878	0.1158301918
879	0.1157855904
880	0.1157631786
881	0.11569363
882	0.1156662121
883	0.1156565905
884	0.1156415555
885	0.1155778926
886	0.1155453171
887	0.1155012969
888	0.1154549033
889	0.1153924611
890	0.1153636926
891	0.1153462561
892	0.1153079163
893	0.1152682001
894	0.1152218361
895	0.1152217793
896	0.1151866878
897	0.1151307082
898	0.1150981738
899	0.1150393739
900	0.1149983791
901	0.1149576358
902	0.1149036317
903	0.1148811517
904	0.1148649103
905	0.1148068834
906	0.1147722
907	0.1147110937
908	0.1146280209
909	0.1145638926
910	0.1145084602
911	0.114472576
912	0.1144543574
913	0.1144192325
914	0.1143903221
915	0.1143549009
916	0.1142776794
917	0.1142468222
918	0.1142231307
919	0.1141496705
920	0.1140885987
921	0.1140752861
922	0.1140456374
923	0.1139865693
924	0.1139659404
925	0.1139228101
926	0.1139003275
927	0.11387734
928	0.1138463563
929	0.113814157
930	0.1137823687
931	0.1137729136
932	0.1137475894
933	0.113716005
934	0.1136686774
935	0.113603912
936	0.1135831614
937	0.1135592148
938	0.1135497074
939	0.1135398619
940	0.1135056182
941	0.1134367296
942	0.1133966278
943	0.1133630937
944	0.1133176908
945	0.1132989296
946	0.1132808208
947	0.1132502139
948	0.1132149641
949	0.1131846252
950	0.1131588633
951	0.1131297963
952	0.1131115921
953	0.113111567
954	0.113082335
955	0.1130488121
956	0.1130187468
957	0.1129819477
958	0.1129670429
959	0.1128666098
960	0.1128258249
961	0.11280235
962	0.1127613662
963	0.1127237505
964	0.1126792101
965	0.1126588522
966	0.1126443012
967	0.1126105139
968	0.1126104733
969	0.1125644848
970	0.1125171898
971	0.1124874056
972	0.1124716154
973	0.1124231973
974	0.1123899272
975	0.1123810571
976	0.1123671661
977	0.1123535005
978	0.1123060088
979	0.1122491424
980	0.1121992401
981	0.1121586562
982	0.1121586512
983	0.1121586381
984	0.1120724402
985	0.1120724214
986	0.1120398262
987	0.1119731842
988	0.1119602126
989	0.1119032761
990	0.1118857286
991	0.1118175105
992	0.1117900715
993	0.1117652107
994	0.1117287377
995	0.1116684061
996	0.111619359
997	0.1115387964
998	0.111507851
999	0.1114673297
