iter	Passed	Remaining
405	10985	16072
406	11010	16043
407	11033	16009
408	11067	15992
409	11097	15969
410	11118	15933
411	11150	15913
412	11178	15888
413	11204	15859
414	11227	15827
415	11251	15795
416	11284	15776
417	11320	15761
418	11348	15735
419	11382	15719
420	11412	15695
421	11450	15683
422	11477	15656
423	11511	15637
424	11542	15616
425	11571	15591
426	11596	15561
427	11619	15529
428	11647	15503
429	11666	15465
430	11692	15436
431	11716	15404
432	11744	15378
433	11770	15350
434	11812	15342
435	11838	15314
436	11873	15296
437	11903	15272
438	11930	15246
439	11959	15220
440	11982	15188
441	12020	15175
442	12058	15161
443	12080	15127
444	12109	15102
445	12134	15073
446	12157	15040
447	12190	15020
448	12218	14993
449	12249	14972
450	12273	14939
451	12302	14914
452	12337	14897
453	12369	14876
454	12391	14842
455	12420	14817
456	12445	14787
457	12467	14754
458	12504	14738
459	12530	14710
460	12556	14681
461	12585	14655
462	12619	14636
463	12647	14609
464	12674	14583
465	12701	14554
466	12724	14522
467	12760	14505
468	12788	14479
469	12816	14452
470	12841	14423
471	12868	14395
472	12900	14373
473	12934	14353
474	12971	14336
475	12989	14299
476	13012	14267
477	13046	14247
478	13078	14224
479	13101	14193
480	13135	14172
481	13159	14142
482	13188	14116
483	13213	14086
484	13241	14061
485	13266	14031
486	13301	14011
487	13327	13982
488	13354	13954
489	13401	13948
490	13416	13907
491	13444	13881
492	13459	13841
493	13482	13810
494	13509	13782
495	13533	13751
496	13562	13726
497	13599	13709
498	13615	13670
499	13644	13644
500	13673	13619
501	13699	13590
502	13730	13566
503	13744	13526
504	13756	13484
505	13781	13454
506	13797	13416
507	13822	13386
508	13847	13357
509	13866	13322
510	13894	13296
511	13927	13274
512	13942	13235
513	13971	13209
514	13999	13184
515	14033	13163
516	14058	13134
517	14074	13096
518	14084	13053
519	14113	13028
520	14133	12993
521	14151	12958
522	14180	12932
523	14209	12907
524	14234	12878
525	14256	12847
526	14279	12816
527	14318	12799
528	14349	12776
529	14384	12756
530	14424	12740
531	14454	12715
532	14480	12687
533	14495	12649
534	14541	12638
535	14562	12606
536	14591	12581
537	14621	12556
538	14647	12527
539	14679	12504
540	14704	12475
541	14731	12448
542	14762	12424
543	14784	12392
544	14827	12378
545	14855	12351
546	14883	12325
547	14912	12300
548	14939	12272
549	14962	12242
550	14991	12216
551	15033	12200
552	15062	12175
553	15086	12145
554	15116	12120
555	15145	12094
556	15182	12074
557	15213	12051
558	15232	12016
559	15263	11993
560	15290	11964
561	15319	11939
562	15345	11910
563	15373	11884
564	15399	11856
565	15421	11825
566	15444	11794
567	15480	11773
568	15516	11753
569	15542	11725
570	15555	11687
571	15584	11661
572	15605	11629
573	15632	11601
574	15655	11571
575	15673	11537
576	15708	11516
577	15726	11482
578	15735	11441
579	15754	11408
580	15775	11377
581	15808	11353
582	15843	11332
583	15875	11308
584	15900	11280
585	15920	11247
586	15939	11214
587	15965	11186
588	15998	11163
589	16032	11141
590	16063	11116
591	16094	11092
592	16125	11067
593	16137	11029
594	16164	11002
595	16189	10973
596	16223	10951
597	16252	10925
598	16270	10892
599	16301	10867
600	16335	10844
601	16369	10822
602	16404	10799
603	16448	10783
604	16474	10755
605	16520	10741
606	16549	10715
607	16571	10684
608	16598	10656
609	16625	10629
610	16652	10601
611	16681	10575
612	16715	10552
613	16745	10527
614	16778	10503
615	16804	10475
616	16833	10449
617	16863	10423
618	16896	10399
619	16929	10376
620	16959	10350
621	16999	10330
622	17027	10304
623	17047	10272
624	17078	10246
625	17103	10218
626	17133	10192
627	17165	10168
628	17175	10130
629	17201	10102
630	17228	10075
631	17263	10052
632	17296	10028
633	17322	9999
634	17352	9974
635	17367	9939
636	17398	9914
637	17424	9886
638	17439	9852
639	17449	9815
640	17458	9778
641	17485	9750
642	17512	9722
643	17536	9693
644	17556	9662
645	17594	9641
646	17622	9614
647	17659	9593
648	17687	9566
649	17703	9532
650	17736	9508
651	17780	9489
652	17791	9454
653	17804	9419
654	17829	9390
655	17854	9362
656	17868	9328
657	17899	9303
658	17923	9274
659	17949	9246
660	17982	9222
661	18011	9196
662	18035	9167
663	18066	9142
664	18098	9117
665	18125	9089
666	18148	9060
667	18190	9040
668	18217	9013
669	18247	8987
670	18276	8961
671	18297	8930
672	18325	8903
673	18359	8880
674	18395	8857
675	18429	8833
676	18454	8804
677	18482	8777
678	18506	8749
679	18543	8726
680	18575	8701
681	18600	8672
682	18621	8642
683	18657	8619
684	18681	8590
685	18711	8564
686	18747	8541
687	18771	8512
688	18798	8485
689	18834	8461
690	18856	8432
691	18876	8401
692	18909	8376
693	18932	8347
694	18969	8324
695	18992	8295
696	19022	8269
697	19053	8243
698	19083	8217
699	19121	8195
700	19146	8166
701	19164	8135
702	19198	8110
703	19238	8089
704	19271	8064
705	19302	8038
706	19327	8009
707	19362	7985
708	19393	7959
709	19439	7940
710	19462	7910
711	19493	7885
712	19518	7856
713	19546	7829
714	19577	7803
715	19610	7778
716	19639	7751
717	19665	7723
718	19686	7693
719	19713	7666
720	19743	7639
721	19782	7616
722	19812	7590
723	19841	7563
724	19865	7535
725	19900	7510
726	19922	7481
727	19953	7455
728	19977	7426
729	20004	7399
730	20024	7368
731	20046	7339
732	20097	7320
733	20120	7291
734	20143	7262
735	20171	7235
736	20192	7205
737	20224	7179
738	20254	7153
739	20282	7126
740	20316	7101
741	20340	7072
742	20369	7045
743	20397	7018
744	20423	6990
745	20447	6962
746	20479	6936
747	20512	6910
748	20535	6881
749	20563	6854
750	20597	6829
751	20626	6802
752	20655	6775
753	20700	6753
754	20728	6726
755	20757	6699
756	20785	6672
757	20813	6645
758	20849	6620
759	20879	6593
760	20894	6561
761	20924	6535
762	20951	6507
763	20979	6480
764	20995	6449
765	21025	6423
766	21056	6396
767	21080	6367
768	21111	6341
769	21142	6315
770	21166	6286
771	21185	6256
772	21220	6231
773	21252	6205
774	21281	6178
775	21297	6147
776	21327	6120
777	21358	6094
778	21376	6064
779	21404	6037
780	21434	6010
781	21459	5982
782	21486	5954
783	21522	5929
784	21551	5902
785	21580	5875
786	21604	5847
787	21638	5821
788	21660	5792
789	21688	5765
790	21716	5737
791	21746	5711
792	21772	5683
793	21823	5662
794	21845	5633
795	21875	5606
796	21911	5580
797	21948	5555
798	21980	5529
799	22009	5502
800	22037	5475
801	22071	5449
802	22102	5422
803	22138	5396
804	22159	5367
805	22196	5342
806	22229	5316
807	22262	5290
808	22289	5262
809	22310	5233
810	22328	5203
811	22357	5176
812	22388	5149
813	22413	5121
814	22438	5093
815	22457	5063
816	22490	5037
817	22520	5010
818	22551	4983
819	22589	4958
820	22612	4930
821	22636	4901
822	22663	4874
823	22686	4845
824	22716	4818
825	22746	4791
826	22781	4765
827	22812	4738
828	22840	4711
829	22864	4683
830	22885	4654
831	22914	4627
832	22939	4598
833	22960	4570
834	22994	4543
835	23021	4516
836	23045	4487
837	23072	4460
838	23097	4432
839	23128	4405
840	23146	4376
841	23179	4349
842	23215	4323
843	23246	4296
844	23275	4269
