iter	Passed	Remaining
220	10907	38448
221	10972	38451
222	11019	38396
223	11084	38398
224	11151	38410
225	11198	38353
226	11258	38338
227	11313	38306
228	11369	38278
229	11432	38273
230	11490	38251
231	11559	38265
232	11621	38257
233	11692	38276
234	11739	38216
235	11800	38201
236	11848	38146
237	11900	38102
238	11923	37965
239	11985	37954
240	12028	37882
241	12082	37844
242	12132	37796
243	12205	37816
244	12258	37775
245	12322	37770
246	12361	37686
247	12426	37680
248	12479	37637
249	12528	37584
250	12588	37563
251	12638	37514
252	12690	37469
253	12745	37434
254	12797	37388
255	12845	37332
256	12900	37296
257	12956	37262
258	13008	37216
259	13062	37178
260	13137	37196
261	13219	37236
262	13290	37243
263	13358	37240
264	13417	37215
265	13485	37210
266	13549	37197
267	13591	37123
268	13649	37091
269	13713	37076
270	13768	37037
271	13819	36988
272	13884	36975
273	13936	36927
274	13961	36806
275	14013	36760
276	14066	36715
277	14108	36642
278	14160	36592
279	14216	36557
280	14276	36528
281	14323	36469
282	14384	36444
283	14420	36356
284	14477	36319
285	14523	36256
286	14575	36209
287	14635	36183
288	14697	36159
289	14739	36086
290	14813	36091
291	14861	36034
292	14916	35992
293	14966	35940
294	15018	35892
295	15066	35833
296	15134	35822
297	15175	35748
298	15234	35717
299	15293	35685
300	15353	35655
301	15433	35671
302	15487	35625
303	15551	35604
304	15597	35541
305	15665	35528
306	15712	35468
307	15766	35422
308	15833	35407
309	15904	35401
310	15955	35347
311	16008	35301
312	16073	35279
313	16114	35204
314	16165	35154
315	16210	35088
316	16266	35047
317	16324	35009
318	16382	34972
319	16437	34929
320	16492	34885
321	16526	34797
322	16580	34752
323	16637	34712
324	16684	34651
325	16736	34602
326	16804	34585
327	16867	34556
328	16927	34523
329	16979	34472
330	17038	34436
331	17087	34380
332	17142	34335
333	17221	34340
334	17291	34324
335	17366	34319
336	17426	34284
337	17476	34229
338	17518	34158
339	17578	34123
340	17640	34092
341	17690	34036
342	17737	33974
343	17784	33914
344	17843	33877
345	17911	33855
346	17972	33821
347	18022	33767
348	18068	33702
349	18127	33665
350	18189	33633
351	18241	33581
352	18307	33555
353	18354	33494
354	18426	33478
355	18474	33420
356	18535	33383
357	18580	33320
358	18634	33271
359	18681	33210
360	18732	33158
361	18789	33115
362	18847	33073
363	18904	33030
364	18944	32958
365	18998	32909
366	19050	32858
367	19112	32823
368	19170	32782
369	19230	32743
370	19282	32692
371	19346	32660
372	19399	32610
373	19454	32562
374	19516	32527
375	19587	32506
376	19652	32476
377	19695	32409
378	19745	32354
379	19787	32284
380	19838	32231
381	19886	32172
382	19949	32138
383	20006	32093
384	20055	32035
385	20100	31973
386	20165	31941
387	20225	31902
388	20265	31830
389	20318	31780
390	20374	31734
391	20424	31678
392	20480	31632
393	20534	31583
394	20587	31532
395	20632	31470
396	20687	31421
397	20735	31363
398	20775	31293
399	20827	31240
400	20887	31201
401	20948	31162
402	21011	31126
403	21081	31100
404	21141	31059
405	21183	30993
406	21243	30952
407	21298	30903
408	21340	30837
409	21382	30769
410	21453	30745
411	21544	30747
412	21614	30721
413	21677	30683
414	21738	30642
415	21785	30582
416	21835	30528
417	21898	30490
418	21962	30454
419	22026	30416
420	22086	30375
421	22150	30339
422	22208	30293
423	22266	30248
424	22303	30175
425	22368	30139
426	22438	30110
427	22502	30073
428	22561	30029
429	22605	29965
430	22651	29904
431	22702	29849
432	22760	29804
433	22813	29752
434	22881	29719
435	22925	29656
436	22970	29594
437	23030	29551
438	23092	29510
439	23157	29472
440	23207	29417
441	23264	29370
442	23317	29317
443	23374	29270
444	23446	29242
445	23505	29197
446	23555	29141
447	23614	29096
448	23680	29060
449	23730	29004
450	23795	28966
451	23844	28908
452	23905	28865
453	23962	28818
454	24002	28749
455	24067	28712
456	24131	28673
457	24188	28625
458	24233	28563
459	24278	28500
460	24326	28442
461	24379	28389
462	24434	28339
463	24499	28301
464	24558	28255
465	24619	28212
466	24659	28145
467	24722	28103
468	24772	28047
469	24834	28004
470	24896	27962
471	24949	27909
472	25009	27864
473	25059	27808
474	25117	27761
475	25178	27717
476	25229	27662
477	25275	27601
478	25343	27565
479	25394	27510
480	25459	27470
481	25501	27405
482	25545	27343
483	25612	27306
484	25651	27237
485	25691	27171
486	25770	27145
487	25803	27072
488	25858	27021
489	25921	26979
490	25967	26919
491	26013	26859
492	26044	26784
493	26107	26741
494	26169	26698
495	26233	26656
496	26305	26623
497	26368	26580
498	26422	26527
499	26478	26478
500	26541	26435
501	26602	26390
502	26675	26357
503	26723	26299
504	26785	26255
505	26846	26209
506	26915	26172
507	26955	26106
508	27012	26056
509	27071	26009
510	27112	25945
511	27155	25882
512	27217	25837
513	27286	25800
514	27340	25748
515	27395	25696
516	27449	25644
517	27508	25596
518	27563	25545
519	27637	25511
520	27698	25465
521	27757	25418
522	27819	25372
523	27885	25331
524	27949	25287
525	28008	25239
526	28073	25196
527	28130	25147
528	28182	25092
529	28249	25051
530	28319	25012
531	28376	24963
532	28440	24919
533	28506	24876
534	28572	24833
535	28644	24796
536	28710	24753
537	28768	24704
538	28832	24660
539	28878	24600
540	28938	24551
541	29007	24511
542	29082	24476
543	29152	24436
544	29223	24397
545	29284	24350
546	29346	24303
547	29389	24240
548	29467	24207
549	29537	24167
550	29599	24119
551	29656	24069
552	29713	24018
553	29783	23977
554	29851	23934
555	29913	23888
556	29980	23844
557	30036	23792
558	30096	23743
559	30171	23706
560	30235	23660
561	30290	23606
562	30367	23571
563	30444	23534
564	30487	23472
565	30547	23423
566	30610	23376
567	30669	23326
568	30722	23271
569	30783	23222
570	30845	23174
571	30902	23123
572	30963	23073
573	31025	23025
574	31095	22983
575	31154	22932
576	31226	22891
577	31282	22839
578	31339	22787
579	31399	22737
580	31461	22689
581	31541	22653
582	31609	22609
583	31675	22563
584	31749	22523
585	31802	22467
586	31873	22425
587	31939	22379
588	31991	22323
589	32044	22268
590	32109	22221
591	32174	22174
592	32240	22128
593	32308	22083
594	32356	22023
595	32415	21973
596	32474	21921
597	32537	21872
598	32593	21819
599	32659	21772
600	32716	21719
601	32800	21685
602	32857	21632
603	32913	21578
604	32962	21520
605	33018	21467
606	33084	21420
607	33139	21365
608	33205	21319
609	33253	21260
610	33315	21210
611	33370	21156
612	33426	21102
613	33519	21072
614	33578	21020
615	33638	20969
616	33699	20918
617	33755	20864
618	33820	20816
619	33881	20766
620	33930	20707
621	34010	20668
622	34068	20616
623	34124	20561
624	34168	20501
625	34259	20467
626	34326	20420
627	34388	20370
628	34456	20323
629	34532	20280
630	34596	20231
631	34658	20180
632	34725	20133
633	34776	20076
634	34827	20018
635	34917	19984
636	34980	19933
637	35023	19872
638	35098	19828
639	35152	19773
640	35222	19726
641	35293	19680
642	35357	19631
643	35420	19580
644	35467	19520
645	35525	19467
646	35572	19408
647	35639	19359
648	35704	19310
649	35763	19257
650	35821	19203
651	35886	19154
652	35946	19101
653	36009	19050
654	36067	18997
655	36132	18947
656	36203	18900
657	36282	18857
658	36330	18799
659	36379	18740
660	36458	18697
661	36523	18647
662	36586	18596
663	36649	18545
664	36707	18491
665	36776	18443
666	36841	18393
667	36902	18340
668	36967	18290
669	37034	18240
670	37094	18187
671	37165	18140
672	37233	18091
673	37291	18037
674	37360	17988
675	37410	17930
676	37473	17878
677	37533	17825
678	37593	17772
679	37650	17717
680	37708	17663
681	37782	17616
682	37836	17560
683	37895	17507
684	37946	17449
685	38001	17394
686	38092	17354
687	38158	17304
688	38244	17262
689	38304	17209
690	38370	17158
691	38433	17106
692	38491	17051
693	38556	17000
694	38638	16956
695	38698	16902
696	38760	16849
697	38824	16797
698	38871	16738
699	38929	16683
700	38998	16634
701	39062	16581
702	39141	16536
703	39193	16479
704	39259	16427
705	39315	16372
706	39378	16319
707	39435	16264
708	39511	16216
709	39569	16162
710	39627	16107
711	39695	16056
712	39750	16000
713	39812	15947
714	39888	15899
715	39946	15844
716	40008	15791
717	40074	15739
718	40137	15686
719	40200	15633
720	40262	15579
721	40318	15524
722	40375	15469
723	40438	15415
724	40511	15366
725	40573	15312
726	40630	15257
727	40690	15203
728	40754	15150
729	40811	15094
730	40861	15036
731	40918	14981
732	40973	14924
733	41058	14879
734	41119	14825
735	41178	14770
736	41235	14715
737	41304	14663
738	41359	14607
739	41417	14552
740	41474	14496
741	41552	14448
742	41609	14392
743	41669	14337
744	41743	14288
745	41806	14234
746	41863	14178
747	41924	14124
748	41978	14067
749	42038	14012
750	42095	13957
751	42140	13897
752	42202	13843
753	42272	13791
754	42323	13734
755	42388	13680
756	42452	13627
757	42521	13575
758	42574	13518
759	42630	13462
760	42704	13411
761	42742	13349
762	42789	13291
763	42844	13234
764	42908	13181
765	42942	13118
766	42995	13061
767	43046	13003
768	43102	12947
769	43152	12889
770	43219	12837
771	43266	12778
772	43310	12718
773	43355	12659
774	43410	12603
775	43490	12553
776	43542	12496
777	43609	12443
778	43655	12384
779	43724	12332
780	43776	12275
781	43811	12213
782	43861	12155
783	43907	12097
784	43961	12040
785	44012	11983
786	44061	11925
787	44127	11871
788	44186	11816
789	44236	11758
790	44298	11704
791	44361	11650
792	44418	11594
793	44465	11536
794	44528	11482
795	44577	11424
796	44652	11373
797	44703	11315
798	44758	11259
799	44812	11203
800	44873	11148
801	44928	11092
802	44987	11036
803	45045	10981
804	45108	10926
805	45149	10867
806	45200	10809
807	45273	10758
808	45331	10702
809	45390	10647
810	45460	10594
811	45520	10539
812	45570	10481
813	45632	10427
814	45682	10369
815	45750	10316
816	45798	10258
817	45860	10203
818	45920	10148
819	45992	10095
820	46061	10042
821	46136	9990
822	46199	9935
823	46256	9880
824	46318	9825
825	46373	9768
826	46432	9713
827	46517	9663
828	46595	9611
829	46669	9558
830	46718	9501
831	46779	9445
832	46840	9390
833	46886	9332
834	46944	9276
835	46999	9220
836	47048	9162
837	47126	9110
838	47184	9054
839	47234	8997
840	47279	8938
841	47336	8882
842	47393	8826
843	47453	8770
844	47512	8715
845	47573	8660
846	47611	8600
847	47694	8549
848	47745	8491
849	47796	8434
850	47856	8379
851	47917	8323
852	48037	8278
853	48090	8221
854	48141	8164
855	48193	8107
856	48241	8049
857	48307	7994
858	48367	7939
859	48422	7882
860	48483	7827
861	48537	7770
862	48614	7717
863	48676	7662
864	48736	7606
865	48797	7550
866	48846	7493
867	48890	7434
868	48950	7379
869	49009	7323
870	49058	7265
871	49125	7211
872	49195	7156
873	49242	7099
874	49307	7043
875	49364	6987
876	49418	6931
877	49475	6874
878	49540	6819
879	49594	6762
880	49656	6707
881	49727	6652
882	49793	6597
883	49860	6542
884	49912	6485
885	49973	6429
886	50036	6374
887	50096	6318
888	50162	6263
889	50225	6207
890	50270	6149
891	50330	6093
892	50381	6036
893	50459	5982
894	50519	5926
895	50567	5869
896	50622	5812
897	50686	5757
898	50741	5700
899	50798	5644
900	50851	5587
901	50933	5533
902	51001	5478
903	51050	5421
904	51103	5364
905	51168	5308
906	51231	5253
907	51288	5196
908	51349	5140
909	51422	5085
910	51479	5029
911	51540	4973
912	51599	4916
913	51648	4859
914	51706	4803
915	51765	4747
916	51824	4690
917	51884	4634
918	51933	4577
919	51988	4520
920	52027	4462
921	52083	4406
922	52152	4350
923	52208	4294
924	52264	4237
925	52305	4179
926	52348	4122
927	52390	4064
928	52441	4007
929	52490	3950
930	52546	3894
931	52608	3838
932	52666	3782
933	52714	3725
934	52758	3667
935	52815	3611
936	52882	3555
937	52950	3499
938	53009	3443
939	53060	3386
940	53128	3331
941	53182	3274
942	53231	3217
943	53290	3161
944	53336	3104
945	53391	3047
946	53449	2991
947	53505	2934
948	53555	2878
949	53607	2821
950	53677	2765
951	53724	2708
952	53777	2652
953	53837	2595
954	53894	2539
955	53957	2483
956	53996	2426
957	54056	2369
958	54108	2313
959	54189	2257
960	54249	2201
961	54314	2145
962	54372	2089
963	54416	2032
964	54470	1975
965	54528	1919
966	54572	1862
967	54624	1805
968	54677	1749
969	54739	1692
970	54782	1636
971	54851	1580
972	54932	1524
973	55001	1468
974	55067	1411
975	55111	1355
976	55166	1298
977	55224	1242
978	55274	1185
979	55350	1129
980	55402	1073
981	55449	1016
982	55501	959
983	55547	903
984	55596	846
985	55665	790
986	55724	733
987	55783	677
988	55842	621
989	55900	564
990	55954	508
991	56015	451
992	56065	395
993	56119	338
994	56170	282
995	56226	225
996	56269	169
997	56321	112
998	56383	56
999	56440	0
