iter	Logloss
220	0.1545751828
221	0.1545324723
222	0.1544823188
223	0.1543493923
224	0.1542487866
225	0.1542264043
226	0.1541335139
227	0.1541145508
228	0.1541068396
229	0.1540794497
230	0.1540518492
231	0.1540203567
232	0.1538821545
233	0.1538468684
234	0.1537621908
235	0.1536651215
236	0.1536521078
237	0.1536000435
238	0.1535951831
239	0.1535161305
240	0.1534829714
241	0.153453599
242	0.1534267799
243	0.1533990508
244	0.1533856687
245	0.1532832311
246	0.1532609835
247	0.1531825621
248	0.153101808
249	0.1530727854
250	0.1530427593
251	0.1530168013
252	0.1529756503
253	0.1529485375
254	0.1528907978
255	0.1528736519
256	0.1528386695
257	0.1527884722
258	0.1527442377
259	0.1527044994
260	0.1526610803
261	0.1525798486
262	0.1525524247
263	0.1525093106
264	0.1524615081
265	0.1524114633
266	0.1523450241
267	0.1523109037
268	0.1522804687
269	0.1522335785
270	0.1522030974
271	0.1521789213
272	0.1521525852
273	0.1521222843
274	0.1521222833
275	0.1520786372
276	0.1520079395
277	0.1519662595
278	0.1519454649
279	0.1518728936
280	0.151826887
281	0.1518105138
282	0.1517691215
283	0.1517690668
284	0.1516799399
285	0.1516561975
286	0.151604997
287	0.1515616841
288	0.1515328904
289	0.1514924251
290	0.151428036
291	0.1514115984
292	0.1513676734
293	0.1513536442
294	0.1513268735
295	0.151283783
296	0.1512542955
297	0.151234124
298	0.1512036138
299	0.151179443
300	0.1511584281
301	0.1511476646
302	0.1511122184
303	0.1510615622
304	0.1510095293
305	0.1509646664
306	0.1509036496
307	0.1508903248
308	0.1508719941
309	0.1508356013
310	0.1508215442
311	0.1507744287
312	0.150725975
313	0.1506362481
314	0.1506249219
315	0.1506111554
316	0.1505763356
317	0.150554128
318	0.150503888
319	0.1504737663
320	0.1504355088
321	0.1504203705
322	0.1503794426
323	0.150331497
324	0.1503053724
325	0.1502748554
326	0.1502566959
327	0.150213915
328	0.1501913598
329	0.1501290375
330	0.1500773138
331	0.1500567025
332	0.1500046618
333	0.1499684794
334	0.1499409428
335	0.149891923
336	0.1498357973
337	0.1498005483
338	0.1497857519
339	0.1497569436
340	0.149704712
341	0.149661619
342	0.149649281
343	0.1496343042
344	0.1495819025
345	0.1495308619
346	0.1495065288
347	0.1494914757
348	0.1494838021
349	0.1494557378
350	0.1494101425
351	0.149381034
352	0.149356873
353	0.1493543926
354	0.1493230241
355	0.1492893249
356	0.1492346154
357	0.1492026734
358	0.1491750316
359	0.1491441908
360	0.1491370961
361	0.1490697271
362	0.1490504547
363	0.1489984014
364	0.1489246279
365	0.148898231
366	0.1488305612
367	0.148781058
368	0.1487640928
369	0.148722837
370	0.1487202424
371	0.1486952439
372	0.1486821705
373	0.1486568624
374	0.1486440705
375	0.1486151831
376	0.148574848
377	0.148531187
378	0.1484637169
379	0.1484619067
380	0.1484544156
381	0.148435386
382	0.148389456
383	0.1483554999
384	0.1483031191
385	0.1482650271
386	0.148230557
387	0.1482100616
388	0.1481701301
389	0.1481489434
390	0.1481207186
391	0.1480589251
392	0.14803377
393	0.1479989958
394	0.1479675687
395	0.1479229462
396	0.1478787021
397	0.1478208841
398	0.14779334
399	0.1477390962
400	0.1476973365
401	0.1476809656
402	0.1476428524
403	0.1475925508
404	0.1475558539
405	0.1475090717
406	0.1474777036
407	0.1474123527
408	0.1473775931
409	0.1473307441
410	0.1473007588
411	0.1472393082
412	0.147200459
413	0.1471939751
414	0.1471555965
415	0.1471236163
416	0.1470826858
417	0.1470508067
418	0.1470114211
419	0.1469790155
420	0.1469251677
421	0.146885859
422	0.1468593127
423	0.1468459242
424	0.1468103629
425	0.1467837931
426	0.1467711546
427	0.1467219257
428	0.1466905543
429	0.1466643443
430	0.14666434
431	0.1466285917
432	0.1465819322
433	0.1465672318
434	0.1465378883
435	0.1465190247
436	0.1464860406
437	0.1464559018
438	0.1464292714
439	0.1463826238
440	0.1463504692
441	0.1463214094
442	0.146269317
443	0.1462313564
444	0.146207202
445	0.146177346
446	0.1461508221
447	0.1461303091
448	0.146104852
449	0.1460937428
450	0.1460631957
451	0.1460527233
452	0.146014215
453	0.1459941083
454	0.145994092
455	0.1459754784
456	0.1459374801
457	0.1459132941
458	0.1459126068
459	0.1458789163
460	0.145854809
461	0.1458334849
462	0.1457937856
463	0.1457550153
464	0.1457152276
465	0.1456751953
466	0.1456506697
467	0.1456137223
468	0.145588697
469	0.1455334649
470	0.1455021422
471	0.1454644372
472	0.1454638742
473	0.1454364578
474	0.1453993248
475	0.1453714367
476	0.1453529205
477	0.1453262173
478	0.1452845555
479	0.1452599441
480	0.1452280352
481	0.1451957902
482	0.1451616394
483	0.1451109267
484	0.1450814686
485	0.1450387806
486	0.1450086009
487	0.1450030768
488	0.1449674194
489	0.144935987
490	0.1449292454
491	0.144922752
492	0.1449166072
493	0.1448928103
494	0.144857938
495	0.1448283655
496	0.1448101429
497	0.1447687306
498	0.1447509067
499	0.1447098952
500	0.1446587655
501	0.1446508257
502	0.1446086035
503	0.1446017177
504	0.1445591373
505	0.1444967877
506	0.1444387113
507	0.1443795872
508	0.1443136177
509	0.1442635685
510	0.1442304409
511	0.1442206655
512	0.1441825508
513	0.144158537
514	0.1441338775
515	0.1441338624
516	0.1441044135
517	0.144085246
518	0.1440683959
519	0.1440419594
520	0.1440065838
521	0.1439654151
522	0.1439517105
523	0.143946046
524	0.1439146589
525	0.143908244
526	0.1438628834
527	0.1438324222
528	0.1438323752
529	0.1438248084
530	0.1438055382
531	0.143782222
532	0.1437401501
533	0.1437027027
534	0.1436593247
535	0.1436462037
536	0.1436160139
537	0.1435905945
538	0.1435450748
539	0.1435313369
540	0.1434738252
541	0.1434328233
542	0.143392457
543	0.1433771539
544	0.1433430032
545	0.1432940935
546	0.1432748405
547	0.1432535455
548	0.1432006483
549	0.1431481699
550	0.1431204813
551	0.1431150865
552	0.1430797976
553	0.1430309472
554	0.1429819749
555	0.1429513323
556	0.142919044
557	0.1428640786
558	0.142853879
559	0.1428395109
560	0.142822219
561	0.1428110548
562	0.1427746462
563	0.1427379619
564	0.1427183164
565	0.1426911553
566	0.1426655708
567	0.1426440412
568	0.1425712692
569	0.1425578901
570	0.1425363387
571	0.1425027988
572	0.1424658324
573	0.1424112713
574	0.1423907611
575	0.1423258283
576	0.1422765709
577	0.1422341691
578	0.1422011722
579	0.142179026
580	0.142139481
581	0.1420718409
582	0.1420514288
583	0.1420008189
584	0.141987197
585	0.1419589239
586	0.1419458964
587	0.1419015256
588	0.1418846533
589	0.141846496
590	0.1418304327
591	0.1418139669
592	0.1417345939
593	0.1417216383
594	0.1417166328
595	0.1416771117
596	0.1416439644
597	0.1415692969
598	0.141542233
599	0.1414911362
600	0.1414390222
601	0.1414059156
602	0.1413908319
603	0.1413678451
604	0.1413099416
605	0.1412971941
606	0.1412850923
607	0.1412673666
608	0.1412224606
609	0.1411979045
610	0.1411822881
611	0.1411740926
612	0.1411663605
613	0.1411591597
614	0.1411471832
615	0.1411195214
616	0.1410698878
617	0.1410249365
618	0.141008053
619	0.1409751776
620	0.1409498666
621	0.1409190562
622	0.1408809975
623	0.1408291441
624	0.140783486
625	0.1407762028
626	0.1407364723
627	0.1407147531
628	0.1406827553
629	0.1406396979
630	0.1406239822
631	0.1406194612
632	0.1405922799
633	0.1405682664
634	0.1405106843
635	0.1404750104
636	0.1404546756
637	0.1403980263
638	0.1403825149
639	0.1403528612
640	0.1403284596
641	0.1403026751
642	0.1402759634
643	0.1402460834
644	0.140230143
645	0.140224727
646	0.1402134158
647	0.1401766827
648	0.1401578064
649	0.1401381499
650	0.1401175921
651	0.140081262
652	0.1400518293
653	0.1400188896
654	0.1400072228
655	0.1399917626
656	0.1399687773
657	0.1399106545
658	0.1398985195
659	0.1398830601
660	0.1398300285
661	0.1398225665
662	0.1397768654
663	0.1397345551
664	0.1397064677
665	0.139661924
666	0.1396550965
667	0.1396287259
668	0.1396003131
669	0.1395659627
670	0.1395334987
671	0.1395084777
672	0.1394645779
673	0.1394402958
674	0.1394190174
675	0.1394014537
676	0.139385592
677	0.139369526
678	0.1393385933
679	0.1393236241
680	0.139308153
681	0.1392699123
682	0.1392456598
683	0.1392256265
684	0.1391961295
685	0.1391397825
686	0.1391100426
687	0.1390994777
688	0.1390788322
689	0.1390616239
690	0.139005882
691	0.1389877617
692	0.1389622501
693	0.138941962
694	0.1389106155
695	0.1388811041
696	0.1388540989
697	0.1388234609
698	0.1387791861
699	0.1387764844
700	0.1387572906
701	0.1387507628
702	0.1387237354
703	0.1386913196
704	0.1386478429
705	0.138632149
706	0.1385979526
707	0.1385874722
708	0.138574423
709	0.1385470537
710	0.138517753
711	0.1385109708
712	0.1384882077
713	0.1384348407
714	0.1383888199
715	0.138367899
716	0.1383368888
717	0.1382964942
718	0.138255027
719	0.1382422715
720	0.1382116671
721	0.1381726766
722	0.1381542236
723	0.1381228647
724	0.1381216218
725	0.1380822294
726	0.1380409575
727	0.1380106308
728	0.1379707293
729	0.1379561899
730	0.137930361
731	0.137915974
732	0.1378909231
733	0.1378836052
734	0.13786601
735	0.1378429966
736	0.1378322582
737	0.1377898564
738	0.1377592858
739	0.1377528141
740	0.1377099605
741	0.1377031515
742	0.1376926185
743	0.1376741089
744	0.1376487913
745	0.1376321799
746	0.137601529
747	0.1375777629
748	0.1375460945
749	0.1375244137
750	0.1374689582
751	0.1374455556
752	0.1374329969
753	0.1373926415
754	0.1373634172
755	0.1373383667
756	0.1373241181
757	0.1373229663
758	0.1373210779
759	0.1373026702
760	0.1372716592
761	0.1372424065
762	0.1372153485
763	0.1371702371
764	0.1371323918
765	0.137089807
766	0.1370725919
767	0.1370459231
768	0.1370152437
769	0.1369787337
770	0.1369553838
771	0.1369424876
772	0.1369048167
773	0.1368936259
774	0.1368834473
775	0.1368688125
776	0.1368604989
777	0.1368248016
778	0.1368034536
779	0.1367768511
780	0.1367373837
781	0.1367001009
782	0.1366902165
783	0.1366728204
784	0.1366523012
785	0.1366397104
786	0.1366302306
787	0.1365999403
788	0.1365826226
789	0.1365584437
790	0.1365231652
791	0.1364964381
792	0.1364606767
793	0.1364138358
794	0.136410407
795	0.136396978
796	0.1363828331
797	0.1363728046
798	0.1363634557
799	0.1363410356
800	0.1363210286
801	0.1362924245
802	0.1362643419
803	0.1362485086
804	0.1362271238
805	0.1361830695
806	0.1361507642
807	0.1361507636
808	0.1361238888
809	0.1361166371
810	0.1361006541
811	0.1360704185
812	0.1360654069
813	0.1360332514
814	0.1360156614
815	0.136005373
816	0.1359945341
817	0.1359688758
818	0.13595608
819	0.1359560752
820	0.1359386421
821	0.1358982813
822	0.1358399944
823	0.1357972502
824	0.1357490602
825	0.1357399211
826	0.1357242349
827	0.1357067748
828	0.1357022724
829	0.1356936449
830	0.1356885113
831	0.1356633803
832	0.1356325043
833	0.1355906925
834	0.1355806072
835	0.1355570229
836	0.1355407858
837	0.1355173812
838	0.1354945607
839	0.1354623544
840	0.135446141
841	0.1354091556
842	0.1353832654
843	0.1353722461
844	0.1353578803
845	0.1353306746
846	0.1353202464
847	0.1352974052
848	0.1352764588
849	0.1352548912
850	0.1352167225
851	0.1351956952
852	0.135186216
853	0.1351565675
854	0.1351380483
855	0.1351058097
856	0.1350808789
857	0.1350651652
858	0.1350538845
859	0.1350424032
860	0.1349980694
861	0.1349597203
862	0.1349289388
863	0.134913757
864	0.1348953008
865	0.1348537809
866	0.1348265286
867	0.1348092374
868	0.1347762036
869	0.1347553349
870	0.1347365223
871	0.1347113452
872	0.1346717782
873	0.1346518997
874	0.1346248962
875	0.1346081106
876	0.1345818973
877	0.1345360599
878	0.1344874426
879	0.1344633612
880	0.1344545667
881	0.1344160149
882	0.1344041499
883	0.1344000227
884	0.1343869614
885	0.1343811316
886	0.1343566077
887	0.1343310512
888	0.1342947412
889	0.1342804664
890	0.1342770546
891	0.1342530628
892	0.1342179322
893	0.1341946146
894	0.1341455476
895	0.1341269857
896	0.1341128528
897	0.1341082183
898	0.134069227
899	0.134028575
900	0.1340080207
901	0.1339871856
902	0.1339458235
903	0.1339256933
904	0.1338882037
905	0.1338565305
906	0.1338421374
907	0.1338218038
908	0.1338080207
909	0.1337647841
910	0.1337378256
911	0.1336993921
912	0.1336729249
913	0.1336586669
914	0.1336370512
915	0.1336114484
916	0.1335822991
917	0.1335578925
918	0.133544408
919	0.1335129893
920	0.1334839069
921	0.1334616372
922	0.1334375954
923	0.1334028975
924	0.1333989228
925	0.1333584245
926	0.1333380011
927	0.1333172765
928	0.1332803618
929	0.1332494669
930	0.133210547
931	0.133181945
932	0.1331275054
933	0.1331029883
934	0.1330889799
935	0.1330739312
936	0.1330153779
937	0.13300034
938	0.1329695233
939	0.1329458367
940	0.1329079203
941	0.1328743622
942	0.1328712141
943	0.1328357816
944	0.1328147468
945	0.1327888736
946	0.1327797967
947	0.1327613639
948	0.1327558112
949	0.1327425248
950	0.1327230318
951	0.1327053225
952	0.1326675888
953	0.1326154053
954	0.1326009294
955	0.1325615594
956	0.1325272178
957	0.1325067277
958	0.1324889021
959	0.1324869682
960	0.1324784832
961	0.1324408376
962	0.1323972022
963	0.1323701293
964	0.1323341058
965	0.1323196403
966	0.1322728156
967	0.1322613295
968	0.1322549627
969	0.1322135948
970	0.1322053485
971	0.1321944319
972	0.1321614152
973	0.1321374485
974	0.1321065683
975	0.1320628942
976	0.1320288101
977	0.1319968329
978	0.1319597991
979	0.1319407026
980	0.1319095746
981	0.1318952228
982	0.1318870734
983	0.1318739037
984	0.1318635546
985	0.131839934
986	0.1318261167
987	0.1318009279
988	0.131784524
989	0.1317586981
990	0.13171749
991	0.1317059579
992	0.1316824493
993	0.1316726734
994	0.1316648355
995	0.1316422426
996	0.1316243273
997	0.1316172634
998	0.1315849468
999	0.1315627429
