iter	Logloss
251	0.1397070176
252	0.1396358849
253	0.1395583761
254	0.1394315998
255	0.1394040919
256	0.1393805923
257	0.1393687457
258	0.1392165079
259	0.1391611993
260	0.1390607595
261	0.1389558312
262	0.1389106825
263	0.1388254362
264	0.1386693481
265	0.1385969115
266	0.1385327027
267	0.1384960277
268	0.1384673355
269	0.1383594664
270	0.1382756177
271	0.1381982947
272	0.1381035917
273	0.1380586282
274	0.1380032278
275	0.1379777471
276	0.1379582006
277	0.1378934183
278	0.1378283698
279	0.1377988662
280	0.1377123889
281	0.1376291107
282	0.1375824037
283	0.1375330017
284	0.137467058
285	0.1374282036
286	0.1372579006
287	0.1372287009
288	0.1371286154
289	0.137080149
290	0.1370307017
291	0.1369458468
292	0.136844487
293	0.1368059324
294	0.1367765242
295	0.1367411209
296	0.1367058004
297	0.1366359879
298	0.1366053649
299	0.1365415116
300	0.1365052098
301	0.1363709049
302	0.1363223714
303	0.1362665241
304	0.1361693843
305	0.136139893
306	0.1361127424
307	0.136087938
308	0.1360091577
309	0.1359325236
310	0.135878991
311	0.1358506797
312	0.1358201298
313	0.1357612323
314	0.1356825764
315	0.1356118213
316	0.1355753567
317	0.1355373958
318	0.1354357636
319	0.1353799718
320	0.1353576439
321	0.1351739832
322	0.1350975372
323	0.1350595853
324	0.1350024491
325	0.1349675844
326	0.1348890668
327	0.1347707396
328	0.1346916882
329	0.1344905919
330	0.1344069569
331	0.134371512
332	0.1343256413
333	0.1342700628
334	0.134221731
335	0.1341404131
336	0.1340297928
337	0.1339537875
338	0.1339361826
339	0.13390231
340	0.1338545081
341	0.1337033339
342	0.1336493046
343	0.1336155149
344	0.1335755977
345	0.1335312231
346	0.133475669
347	0.1334208319
348	0.1333594183
349	0.1332954401
350	0.1332712631
351	0.1331836251
352	0.1331004133
353	0.1330505782
354	0.1330150587
355	0.1329983221
356	0.1328895001
357	0.132859783
358	0.1327887656
359	0.1327373402
360	0.1326841722
361	0.1326254782
362	0.1325553308
363	0.1324836548
364	0.1324459542
365	0.1324129404
366	0.13233619
367	0.1323171623
368	0.1322309771
369	0.1322176076
370	0.1321406308
371	0.1321101484
372	0.1320745547
373	0.1320044545
374	0.131967149
375	0.131960962
376	0.1319046852
377	0.1318229541
378	0.1317631819
379	0.1317406301
380	0.1316974173
381	0.1316465397
382	0.1315714635
383	0.131493982
384	0.1314664467
385	0.131444154
386	0.1313980024
387	0.1313791778
388	0.1313314294
389	0.1312754422
390	0.1312244399
391	0.1311711066
392	0.1311145115
393	0.1310774976
394	0.1310399715
395	0.1309886139
396	0.1309044864
397	0.1308884654
398	0.1308304232
399	0.1307832595
400	0.1307417032
401	0.1306602745
402	0.1306131948
403	0.1305552328
404	0.1304485404
405	0.1303923183
406	0.1303285517
407	0.1302738088
408	0.130250154
409	0.1302252473
410	0.1301721296
411	0.1301278448
412	0.1301095453
413	0.1300739389
414	0.1300227948
415	0.129953148
416	0.1298865988
417	0.1297789055
418	0.1297241726
419	0.1296984831
420	0.1296537504
421	0.1296041636
422	0.129550406
423	0.1295116077
424	0.1294591284
425	0.1294372812
426	0.1293646206
427	0.1293389865
428	0.1293190282
429	0.1293048371
430	0.1292280396
431	0.1291888599
432	0.1291688152
433	0.1291517297
434	0.1291098211
435	0.1290183451
436	0.128924027
437	0.1288524792
438	0.1287851123
439	0.1287734221
440	0.128687064
441	0.1286538794
442	0.1286170316
443	0.1285169069
444	0.1284689771
445	0.1284303971
446	0.1283671687
447	0.1283324019
448	0.1282985436
449	0.1282584728
450	0.1282029402
451	0.1281724596
452	0.1280892113
453	0.1280581601
454	0.1280265954
455	0.1279768816
456	0.1278471538
457	0.1277899208
458	0.127743805
459	0.1276997379
460	0.1276150833
461	0.127601616
462	0.12752746
463	0.127513545
464	0.1274686547
465	0.1274268172
466	0.1274050865
467	0.1273590424
468	0.1273083498
469	0.1272624528
470	0.1272409475
471	0.127213699
472	0.1271425477
473	0.127082669
474	0.1270561043
475	0.127003999
476	0.1269052328
477	0.1268452904
478	0.1267416591
479	0.1265861362
480	0.1265382099
481	0.1265054103
482	0.1264379735
483	0.1263918362
484	0.1262899834
485	0.126257763
486	0.1262159803
487	0.1261905167
488	0.126156524
489	0.1260314377
490	0.1260033024
491	0.1259168202
492	0.1258533852
493	0.1258280419
494	0.1257998092
495	0.1257593426
496	0.1257139144
497	0.1256797804
498	0.1256520965
499	0.1255550603
500	0.1254793119
501	0.1254065852
502	0.1253703351
503	0.1253480932
504	0.1253164923
505	0.1252294076
506	0.1252031323
507	0.1251202305
508	0.1251070643
509	0.1250122794
510	0.1249925111
511	0.1248881016
512	0.1248259409
513	0.1247481895
514	0.1246896145
515	0.1246451518
516	0.1246118547
517	0.1245933464
518	0.1245257151
519	0.1245063777
520	0.1244314291
521	0.1244214448
522	0.1243801146
523	0.1243626049
524	0.1243438267
525	0.124309663
526	0.1242335606
527	0.1241409922
528	0.1240745823
529	0.1240268935
530	0.1239598731
531	0.1238627094
532	0.1238143722
533	0.123738469
534	0.123697643
535	0.1236360583
536	0.1235989185
537	0.1235383173
538	0.1235015633
539	0.1234550492
540	0.1234364944
541	0.1234282078
542	0.1234140802
543	0.1233859742
544	0.1233385616
545	0.1233182044
546	0.1233072876
547	0.1232694099
548	0.1232008382
549	0.1231059623
550	0.1230851832
551	0.1230131349
552	0.1229562351
553	0.1229056391
554	0.1228783669
555	0.1228501002
556	0.1227857851
557	0.1226867191
558	0.1226338196
559	0.1226098051
560	0.1225984647
561	0.1225003349
562	0.1224231433
563	0.1223641572
564	0.122314103
565	0.1222717195
566	0.1222249833
567	0.1221880177
568	0.1221543367
569	0.1221279103
570	0.1220943028
571	0.1220384138
572	0.1219996523
573	0.121952823
574	0.1219150165
575	0.1218413603
576	0.1217748477
577	0.1217437083
578	0.1217071317
579	0.1216915412
580	0.1216700264
581	0.121607411
582	0.1215590716
583	0.1214463516
584	0.1214085663
585	0.1213732554
586	0.1212926097
587	0.1212668064
588	0.1212247876
589	0.121184232
590	0.1211088188
591	0.12105964
592	0.1210217891
593	0.1209617932
594	0.1209103272
595	0.1208137764
596	0.1207589328
597	0.1207482089
598	0.1207020514
599	0.1206934785
600	0.1206256114
601	0.1206063511
602	0.1205749375
603	0.1205433223
604	0.1205234244
605	0.12048093
606	0.1204051101
607	0.1203854304
608	0.1203629506
609	0.1203022741
610	0.1202931406
611	0.1202930275
612	0.1202455703
613	0.1201644268
614	0.1201080281
615	0.120085785
616	0.1199899674
617	0.1198632576
618	0.1198321417
619	0.1197921871
620	0.1196964407
621	0.1196845548
622	0.1196175843
623	0.1195643796
624	0.1195193807
625	0.1194945047
626	0.11944944
627	0.119389777
628	0.1193011784
629	0.119291341
630	0.1192466649
631	0.1191804764
632	0.1191398559
633	0.1191047579
634	0.1190954402
635	0.1190422727
636	0.1190278632
637	0.1190046242
638	0.1189398763
639	0.1189217231
640	0.118870959
641	0.1188200988
642	0.1188141433
643	0.1187613753
644	0.118717108
645	0.1186927679
646	0.1186109181
647	0.1185503242
648	0.1184646129
649	0.1183578885
650	0.1182561357
651	0.1181524614
652	0.1180263136
653	0.1179729592
654	0.1179406915
655	0.1179037046
656	0.117841829
657	0.1177668112
658	0.1177097944
659	0.1176913389
660	0.1176512494
661	0.1176058209
662	0.1175499593
663	0.1175494964
664	0.1175361462
665	0.1175112727
666	0.1174223602
667	0.117405542
668	0.1173935855
669	0.1173805011
670	0.1173578233
671	0.1173346842
672	0.1172803271
673	0.1172407059
674	0.1171635462
675	0.1171017861
676	0.1170682141
677	0.1170106574
678	0.1169611857
679	0.1168924597
680	0.1168231965
681	0.116801935
682	0.1167060322
683	0.116687347
684	0.116676878
685	0.1166590818
686	0.1166172593
687	0.1165568628
688	0.1165499621
689	0.1164340998
690	0.1164094315
691	0.1163625879
692	0.116324333
693	0.1162908614
694	0.1162723787
695	0.1162307238
696	0.1162156648
697	0.1161493722
698	0.1161154041
699	0.1160856122
700	0.1160740729
701	0.1160720997
702	0.1160045408
703	0.1159839458
704	0.1159406887
705	0.1158893611
706	0.1158738476
707	0.1157951223
708	0.1157591777
709	0.1157443349
710	0.1156760511
711	0.1156215561
712	0.1156075034
713	0.115525909
714	0.1155035172
715	0.1154301276
716	0.1153765914
717	0.1153602193
718	0.1153202962
719	0.115305987
720	0.1152926521
721	0.115272983
722	0.1152519178
723	0.1152188931
724	0.1151973892
725	0.1151793651
726	0.1151715705
727	0.1151287335
728	0.1150951085
729	0.1150631262
730	0.1150333639
731	0.1150022409
732	0.1149337204
733	0.1147920357
734	0.1147588957
735	0.1147185521
736	0.1146762926
737	0.114651545
738	0.1146305293
739	0.1146102884
740	0.1145870316
741	0.1145731467
742	0.1145189366
743	0.1144748989
744	0.1144068279
745	0.1143443925
746	0.1143212228
747	0.1142476826
748	0.1142294893
749	0.1141867526
750	0.1140732779
751	0.1140478777
752	0.1139768762
753	0.1139234286
754	0.1139028733
755	0.1138745932
756	0.1138386793
757	0.1137569934
758	0.1137095925
759	0.1136917108
760	0.1136096102
761	0.1135911806
762	0.1135598513
763	0.1135059768
764	0.1134835024
765	0.1134349271
766	0.1133711479
767	0.1133522337
768	0.1132896893
769	0.113281086
770	0.1132096182
771	0.1131803112
772	0.1131758728
773	0.1131446746
774	0.1131200439
775	0.1130641131
776	0.1129946503
777	0.1129734749
778	0.1129289749
779	0.1128784425
780	0.1128717426
781	0.1128452907
782	0.1128315123
783	0.1128196061
784	0.1127547999
785	0.1127071192
786	0.1126890703
787	0.112623344
788	0.1125971304
789	0.1125795708
790	0.1125371327
791	0.1124873015
792	0.112426165
793	0.1123935523
794	0.1123773447
795	0.1123225331
796	0.1123002593
797	0.1122831507
798	0.1122706355
799	0.1122519092
800	0.1121396957
801	0.1120689384
802	0.1120043766
803	0.1119722065
804	0.111957596
805	0.1118953993
806	0.1118272499
807	0.1117853828
808	0.1117520026
809	0.1117133804
810	0.1116945419
811	0.1116621763
812	0.1116350291
813	0.1116141281
814	0.111578338
815	0.1114765845
816	0.1114195773
817	0.1113872656
818	0.111311416
819	0.1112679531
820	0.1112678345
821	0.1112209813
822	0.1111727441
823	0.1111500827
824	0.1110659611
825	0.1110255356
826	0.1109913148
827	0.1109682981
828	0.1108974024
829	0.1108894486
830	0.1108592905
831	0.1108454066
832	0.1108177821
833	0.110778909
834	0.1107686026
835	0.1107115566
836	0.1106915407
837	0.1105972726
838	0.1105502416
839	0.1105196466
840	0.1104645467
841	0.1104237887
842	0.1103665102
843	0.1103207528
844	0.1102702827
845	0.1102385638
846	0.110214518
847	0.1101915783
848	0.1101669242
849	0.110105441
850	0.1100685445
851	0.1100002783
852	0.1099513932
853	0.1099452553
854	0.1098660722
855	0.1097789185
856	0.1097385048
857	0.109700783
858	0.1096557091
859	0.1095740719
860	0.1095244884
861	0.1094948277
862	0.109423522
863	0.109362574
864	0.109306925
865	0.1092387374
866	0.1092314691
867	0.1091694713
868	0.1091377526
869	0.1091097817
870	0.1090886943
871	0.1090615437
872	0.1089782684
873	0.1089409828
874	0.1089010659
875	0.1088689819
876	0.1088314058
877	0.1087896902
878	0.108723231
879	0.1086257517
880	0.1086256787
881	0.1085645842
882	0.1085411555
883	0.1084911999
884	0.1084790876
885	0.1084618774
886	0.1084335211
887	0.1084064056
888	0.1083699639
889	0.1083037383
890	0.1082596212
891	0.1081811897
892	0.1081697733
893	0.1081099612
894	0.1080523289
895	0.1080016857
896	0.1079646302
897	0.1078912804
898	0.1078481711
899	0.1078160002
900	0.1077284814
901	0.1076584386
902	0.1076411036
903	0.1076352347
904	0.1076202329
905	0.1076108976
906	0.1075865511
907	0.1075268836
908	0.1075158341
909	0.1074835257
910	0.1074519736
911	0.1073845445
912	0.1073546566
913	0.1073110175
914	0.1072944147
915	0.1072828199
916	0.1072535332
917	0.1072518932
918	0.1071503594
919	0.107092995
920	0.1070743512
921	0.1070504364
922	0.1070063236
923	0.1069727545
924	0.1069544865
925	0.106899223
926	0.1068700543
927	0.1068341445
928	0.1068186148
929	0.1067729312
930	0.1067342572
931	0.1067138314
932	0.1066838587
933	0.1066660486
934	0.1066075967
935	0.106543123
936	0.106521403
937	0.106501328
938	0.1064440414
939	0.1064185234
940	0.1063798471
941	0.1062592165
942	0.1062185129
943	0.1062052655
944	0.1061761916
945	0.1061501788
946	0.1060990804
947	0.1060572157
948	0.1060222631
949	0.1060126425
950	0.1060035827
951	0.1059445342
952	0.1058280165
953	0.1057839485
954	0.1057569749
955	0.1056805356
956	0.1056153632
957	0.1055504003
958	0.1054381935
959	0.105426391
960	0.1054007302
961	0.1053711016
962	0.105337325
963	0.105330229
964	0.1052916174
965	0.1052631135
966	0.1052385357
967	0.1052274735
968	0.1052122462
969	0.1051429677
970	0.1051429454
971	0.1051295799
972	0.1051071976
973	0.1050825987
974	0.1050636817
975	0.1050108508
976	0.1050036086
977	0.1049860492
978	0.1049470364
979	0.104908949
980	0.1048599741
981	0.1048071491
982	0.1047750002
983	0.1046917491
984	0.1046695354
985	0.1046362373
986	0.1046041351
987	0.1045814741
988	0.1045548754
989	0.104546923
990	0.1044703356
991	0.104417045
992	0.1044091613
993	0.1043558779
994	0.1041978934
995	0.1041978904
996	0.1041704371
997	0.1041368362
998	0.1041034518
999	0.1040847828
