iter	Passed	Remaining
153	6963	38252
154	7025	38299
155	7083	38323
156	7159	38440
157	7214	38447
158	7255	38374
159	7304	38346
160	7360	38359
161	7425	38412
162	7480	38414
163	7539	38433
164	7598	38454
165	7630	38337
166	7671	38264
167	7724	38257
168	7779	38252
169	7824	38202
170	7880	38203
171	7934	38197
172	7998	38235
173	8062	38273
174	8118	38274
175	8170	38251
176	8220	38222
177	8276	38221
178	8319	38158
179	8379	38173
180	8450	38239
181	8508	38243
182	8552	38180
183	8616	38214
184	8675	38220
185	8726	38188
186	8782	38183
187	8834	38158
188	8889	38144
189	8937	38101
190	8987	38066
191	9050	38088
192	9123	38148
193	9184	38159
194	9255	38208
195	9306	38174
196	9365	38173
197	9421	38162
198	9489	38197
199	9507	38028
200	9554	37981
201	9626	38029
202	9683	38017
203	9707	37876
204	9777	37918
205	9834	37904
206	9882	37860
207	9941	37854
208	9989	37805
209	10051	37811
210	10112	37812
211	10157	37755
212	10211	37729
213	10272	37730
214	10330	37717
215	10391	37715
216	10445	37689
217	10498	37660
218	10553	37637
219	10621	37658
220	10661	37579
221	10700	37498
222	10764	37507
223	10809	37448
224	10863	37419
225	10918	37394
226	10972	37362
227	11037	37374
228	11101	37376
229	11167	37386
230	11234	37400
231	11280	37342
232	11344	37345
233	11401	37322
234	11452	37280
235	11502	37237
236	11564	37230
237	11634	37249
238	11682	37196
239	11726	37135
240	11761	37041
241	11820	37024
242	11867	36969
243	11881	36812
244	11938	36788
245	11993	36759
246	12052	36742
247	12098	36686
248	12157	36668
249	12218	36656
250	12284	36657
251	12353	36666
252	12406	36631
253	12470	36627
254	12529	36604
255	12567	36523
256	12709	36744
257	12775	36741
258	12822	36683
259	12853	36583
260	12914	36566
261	12973	36543
262	13026	36503
263	13083	36475
264	13143	36453
265	13211	36456
266	13257	36395
267	13301	36331
268	13356	36295
269	13431	36314
270	13520	36369
271	13586	36363
272	13647	36342
273	13705	36313
274	13771	36307
275	13824	36263
276	13882	36235
277	13933	36186
278	13996	36171
279	14049	36126
280	14111	36107
281	14176	36094
282	14223	36035
283	14288	36024
284	14344	35988
285	14407	35968
286	14460	35923
287	14524	35907
288	14588	35890
289	14651	35870
290	14710	35841
291	14774	35822
292	14834	35795
293	14852	35666
294	14910	35633
295	14960	35581
296	15012	35535
297	15063	35485
298	15121	35451
299	15172	35402
300	15219	35344
301	15278	35313
302	15341	35291
303	15391	35238
304	15446	35198
305	15500	35155
306	15566	35137
307	15623	35101
308	15689	35085
309	15777	35118
310	15838	35089
311	15902	35066
312	15967	35047
313	16015	34989
314	16061	34926
315	16116	34884
316	16163	34824
317	16228	34804
318	16266	34725
319	16330	34702
320	16393	34676
321	16448	34632
322	16494	34572
323	16552	34535
324	16599	34475
325	16647	34418
326	16711	34394
327	16779	34378
328	16830	34325
329	16874	34261
330	16934	34227
331	16979	34162
332	17039	34129
333	17087	34072
334	17145	34035
335	17211	34013
336	17276	33989
337	17322	33927
338	17379	33888
339	17435	33844
340	17494	33808
341	17552	33770
342	17604	33720
343	17664	33686
344	17714	33631
345	17786	33620
346	17848	33587
347	17900	33537
348	17944	33471
349	18001	33431
350	18022	33324
351	18076	33277
352	18140	33248
353	18200	33213
354	18250	33160
355	18296	33097
356	18336	33027
357	18395	32988
358	18444	32933
359	18494	32878
360	18554	32843
361	18613	32805
362	18671	32765
363	18726	32720
364	18782	32677
365	18851	32655
366	18913	32622
367	18990	32614
368	19038	32555
369	19099	32520
370	19160	32484
371	19216	32440
372	19269	32391
373	19318	32335
374	19383	32305
375	19428	32242
376	19492	32211
377	19546	32163
378	19606	32125
379	19668	32090
380	19725	32047
381	19801	32034
382	19854	31984
383	19919	31954
384	19976	31910
385	20047	31889
386	20093	31827
387	20159	31797
388	20202	31731
389	20256	31683
390	20316	31643
391	20369	31593
392	20428	31552
393	20464	31475
394	20507	31410
395	20564	31365
396	20603	31294
397	20640	31220
398	20679	31148
399	20726	31090
400	20783	31046
401	20841	31002
402	20917	30986
403	20978	30949
404	21030	30896
405	21076	30836
406	21137	30797
407	21192	30749
408	21254	30711
409	21294	30642
410	21350	30597
411	21410	30557
412	21484	30536
413	21531	30476
414	21590	30434
415	21653	30398
416	21694	30330
417	21770	30311
418	21855	30306
419	21932	30287
420	21991	30244
421	22047	30197
422	22108	30157
423	22164	30109
424	22231	30078
425	22286	30029
426	22349	29991
427	22415	29957
428	22496	29942
429	22549	29890
430	22611	29851
431	22658	29791
432	22721	29752
433	22769	29694
434	22828	29650
435	22908	29633
436	22970	29593
437	23026	29544
438	23087	29503
439	23135	29445
440	23180	29383
441	23251	29353
442	23305	29302
443	23359	29251
444	23418	29207
445	23475	29159
446	23560	29147
447	23614	29095
448	23674	29053
449	23744	29021
450	23797	28969
451	23861	28929
452	23925	28889
453	23984	28844
454	24040	28795
455	24097	28748
456	24163	28710
457	24220	28662
458	24274	28610
459	24329	28560
460	24381	28507
461	24453	28476
462	24509	28426
463	24569	28381
464	24618	28324
465	24671	28271
466	24725	28219
467	24780	28169
468	24845	28129
469	24910	28090
470	24953	28026
471	25005	27972
472	25042	27901
473	25086	27838
474	25151	27799
475	25217	27760
476	25277	27714
477	25319	27649
478	25379	27605
479	25448	27568
480	25512	27528
481	25574	27484
482	25631	27435
483	25668	27365
484	25720	27311
485	25791	27277
486	25840	27219
487	25980	27258
488	26037	27208
489	26102	27167
490	26153	27112
491	26222	27074
492	26275	27021
493	26335	26975
494	26399	26932
495	26471	26898
496	26522	26842
497	26578	26791
498	26642	26749
499	26705	26705
500	26780	26673
501	26835	26622
502	26909	26588
503	26970	26542
504	27035	26499
505	27111	26468
506	27166	26416
507	27226	26369
508	27288	26323
509	27359	26287
510	27439	26258
511	27490	26201
512	27563	26166
513	27615	26110
514	27673	26061
515	27723	26004
516	27783	25956
517	27843	25908
518	27902	25859
519	27947	25798
520	28013	25755
521	28068	25702
522	28129	25654
523	28193	25611
524	28256	25565
525	28324	25524
526	28388	25479
527	28439	25422
528	28491	25367
529	28558	25325
530	28613	25272
531	28665	25217
532	28726	25169
533	28768	25105
534	28822	25051
535	28884	25004
536	28935	24948
537	28997	24901
538	29065	24859
539	29113	24800
540	29172	24751
541	29223	24694
542	29288	24649
543	29341	24595
544	29409	24553
545	29480	24513
546	29550	24472
547	29605	24418
548	29664	24368
549	29719	24316
550	29766	24255
551	29825	24206
552	29891	24161
553	29949	24110
554	30005	24058
555	30075	24017
556	30130	23963
557	30201	23922
558	30296	23901
559	30377	23868
560	30434	23816
561	30484	23758
562	30541	23706
563	30604	23658
564	30667	23610
565	30731	23564
566	30787	23511
567	30844	23459
568	30905	23409
569	30936	23337
570	30996	23288
571	31042	23227
572	31113	23185
573	31179	23140
574	31245	23094
575	31294	23035
576	31354	22985
577	31399	22924
578	31457	22873
579	31513	22820
580	31570	22767
581	31619	22709
582	31681	22660
583	31744	22612
584	31797	22556
585	31867	22513
586	31934	22468
587	31997	22420
588	32052	22365
589	32123	22323
590	32184	22273
591	32239	22218
592	32296	22166
593	32371	22125
594	32443	22083
595	32509	22036
596	32565	21983
597	32622	21929
598	32663	21866
599	32721	21814
600	32775	21759
601	32842	21713
602	32909	21666
603	32964	21612
604	33020	21558
605	33090	21514
606	33156	21467
607	33210	21412
608	33274	21363
609	33327	21307
610	33377	21250
611	33440	21201
612	33510	21156
613	33561	21098
614	33629	21052
615	33682	20996
616	33753	20952
617	33808	20897
618	33861	20842
619	33940	20802
620	34020	20763
621	34070	20705
622	34136	20657
623	34202	20609
624	34259	20555
625	34330	20510
626	34394	20461
627	34448	20405
628	34496	20346
629	34562	20298
630	34625	20248
631	34678	20192
632	34730	20136
633	34774	20074
634	34834	20022
635	34903	19976
636	34959	19922
637	35016	19868
638	35075	19815
639	35141	19767
640	35220	19725
641	35277	19672
642	35329	19615
643	35383	19559
644	35452	19512
645	35510	19459
646	35564	19403
647	35641	19361
648	35712	19314
649	35774	19263
650	35814	19200
651	35865	19142
652	35928	19092
653	35982	19036
654	36043	18984
655	36110	18936
656	36247	18923
657	36293	18863
658	36351	18810
659	36381	18742
660	36436	18686
661	36493	18632
662	36539	18572
663	36591	18516
664	36648	18461
665	36701	18405
666	36763	18354
667	36826	18303
668	36870	18242
669	36917	18183
670	36972	18128
671	37025	18071
672	37085	18019
673	37142	17965
674	37193	17908
675	37252	17854
676	37315	17803
677	37369	17747
678	37419	17690
679	37490	17642
680	37551	17590
681	37611	17537
682	37660	17479
683	37713	17423
684	37769	17368
685	37834	17318
686	37887	17261
687	37942	17206
688	37997	17151
689	38053	17096
690	38117	17045
691	38186	16996
692	38251	16945
693	38320	16896
694	38379	16842
695	38421	16782
696	38472	16724
697	38553	16680
698	38629	16634
699	38691	16582
700	38766	16535
701	38837	16486
702	38897	16433
703	38944	16374
704	38995	16317
705	39058	16265
706	39115	16210
707	39171	16155
708	39237	16104
709	39299	16051
710	39350	15994
711	39413	15942
712	39475	15889
713	39527	15833
714	39585	15778
715	39640	15723
716	39705	15671
717	39766	15618
718	39810	15558
719	39862	15501
720	39910	15443
721	39959	15386
722	40006	15327
723	40077	15278
724	40122	15219
725	40175	15162
726	40233	15108
727	40303	15058
728	40363	15004
729	40405	14944
730	40451	14885
731	40515	14833
732	40562	14775
733	40621	14721
734	40680	14667
735	40734	14611
736	40793	14557
737	40848	14501
738	40918	14451
739	40984	14399
740	41045	14346
741	41100	14290
742	41153	14234
743	41205	14178
744	41267	14125
745	41334	14073
746	41392	14019
747	41436	13959
748	41487	13903
749	41551	13850
750	41618	13799
751	41688	13748
752	41738	13691
753	41812	13641
754	41869	13586
755	41928	13532
756	41987	13478
757	42043	13422
758	42110	13371
759	42166	13315
760	42227	13262
761	42280	13205
762	42354	13156
763	42416	13102
764	42474	13047
765	42538	12994
766	42592	12938
767	42667	12889
768	42730	12835
769	42790	12781
770	42845	12725
771	42913	12674
772	42970	12618
773	43036	12566
774	43082	12507
775	43149	12455
776	43212	12402
777	43274	12348
778	43321	12290
779	43404	12242
780	43465	12188
781	43538	12137
782	43602	12084
783	43665	12030
784	43718	11973
785	43776	11918
786	43839	11865
787	43894	11809
788	43966	11757
789	44012	11699
790	44055	11640
791	44110	11584
792	44170	11530
793	44221	11472
794	44282	11418
795	44354	11367
796	44424	11315
797	44489	11261
798	44551	11207
799	44613	11153
800	44676	11099
801	44736	11044
802	44789	10988
803	44844	10932
804	44908	10878
805	44966	10823
806	45027	10768
807	45089	10714
808	45145	10658
809	45211	10605
810	45262	10548
811	45333	10495
812	45405	10443
813	45472	10390
814	45520	10332
815	45571	10275
816	45656	10226
817	45724	10173
818	45783	10118
819	45839	10062
820	45903	10008
821	45968	9954
822	46023	9898
823	46078	9842
824	46127	9784
825	46186	9729
826	46247	9674
827	46306	9619
828	46363	9563
829	46499	9523
830	46558	9468
831	46603	9410
832	46667	9355
833	46722	9299
834	46792	9246
835	46844	9189
836	46928	9138
837	46992	9084
838	47052	9029
839	47119	8975
840	47185	8920
841	47249	8866
842	47310	8811
843	47356	8753
844	47416	8697
845	47480	8643
846	47556	8590
847	47614	8534
848	47673	8479
849	47720	8421
850	47788	8367
851	47846	8311
852	47902	8255
853	47958	8198
854	48005	8141
855	48051	8083
856	48086	8023
857	48132	7966
858	48177	7907
859	48243	7853
860	48301	7797
861	48353	7741
862	48421	7686
863	48480	7631
864	48550	7577
865	48599	7519
866	48673	7466
867	48724	7409
868	48791	7355
869	48847	7299
870	48911	7244
871	48966	7187
872	49026	7132
873	49086	7076
874	49160	7022
875	49222	6967
876	49290	6912
877	49350	6857
878	49411	6801
879	49471	6746
880	49553	6693
881	49605	6636
882	49658	6579
883	49722	6524
884	49772	6467
885	49832	6411
886	49894	6356
887	49945	6299
888	50002	6243
889	50062	6187
890	50104	6129
891	50145	6071
892	50213	6016
893	50262	5959
894	50303	5901
895	50350	5844
896	50412	5788
897	50460	5731
898	50516	5675
899	50599	5622
900	50653	5565
901	50723	5510
902	50792	5456
903	50853	5400
904	50900	5343
905	50957	5286
906	51011	5230
907	51069	5174
908	51132	5118
909	51196	5063
910	51260	5007
911	51313	4951
912	51369	4895
913	51411	4837
914	51457	4780
915	51527	4725
916	51598	4670
917	51653	4613
918	51701	4556
919	51767	4501
920	51813	4444
921	51888	4389
922	51946	4333
923	52023	4279
924	52080	4222
925	52131	4166
926	52185	4109
927	52230	4052
928	52297	3996
929	52355	3940
930	52406	3884
931	52467	3828
932	52521	3771
933	52578	3715
934	52642	3659
935	52696	3603
936	52766	3547
937	52821	3491
938	52884	3435
939	52949	3379
940	53015	3324
941	53069	3267
942	53132	3211
943	53193	3155
944	53252	3099
945	53307	3042
946	53356	2986
947	53424	2930
948	53484	2874
949	53535	2817
950	53596	2761
951	53660	2705
952	53712	2648
953	53770	2592
954	53835	2536
955	53874	2479
956	53925	2422
957	53974	2366
958	54028	2309
959	54073	2253
960	54138	2197
961	54185	2140
962	54231	2083
963	54286	2027
964	54334	1970
965	54386	1914
966	54462	1858
967	54527	1802
968	54567	1745
969	54633	1689
970	54675	1632
971	54735	1576
972	54797	1520
973	54855	1464
974	54910	1407
975	54954	1351
976	55019	1295
977	55076	1238
978	55131	1182
979	55178	1126
980	55245	1070
981	55310	1013
982	55364	957
983	55433	901
984	55504	845
985	55562	788
986	55624	732
987	55756	677
988	55808	620
989	55857	564
990	55910	507
991	55962	451
992	56016	394
993	56071	338
994	56127	282
995	56187	225
996	56237	169
997	56291	112
998	56323	56
999	56376	0
