iter	Logloss
442	0.1449160794
443	0.1448657779
444	0.1448177743
445	0.1447695764
446	0.1447622614
447	0.1447548624
448	0.1447042605
449	0.1446768514
450	0.1446433486
451	0.1445826182
452	0.1445538245
453	0.1445091916
454	0.1444607488
455	0.1444171924
456	0.144410069
457	0.1443959526
458	0.1443797167
459	0.1443538663
460	0.1443290085
461	0.1443133525
462	0.1443065328
463	0.1442637875
464	0.1442061536
465	0.1441818349
466	0.144161426
467	0.1440959144
468	0.1440807537
469	0.1440552424
470	0.1440422337
471	0.1440118004
472	0.1439641007
473	0.1439493976
474	0.1438957219
475	0.1438818388
476	0.1438745503
477	0.1438655962
478	0.1438525901
479	0.1438291741
480	0.143801105
481	0.1437564358
482	0.1436964343
483	0.143663915
484	0.1436137034
485	0.143564743
486	0.1435334593
487	0.143498299
488	0.1434394593
489	0.1434070378
490	0.1433802114
491	0.1433589893
492	0.1433370492
493	0.1433154117
494	0.1432916051
495	0.143261872
496	0.1432340276
497	0.1431999141
498	0.143168396
499	0.1431383406
500	0.1431125443
501	0.1430958499
502	0.1430566336
503	0.1430227673
504	0.1430084046
505	0.1429501472
506	0.14292225
507	0.14290008
508	0.1428654793
509	0.1428480102
510	0.1428276859
511	0.1427993911
512	0.1427630817
513	0.142743898
514	0.1427275907
515	0.1426963796
516	0.1426713291
517	0.1426283774
518	0.1426147643
519	0.1425859631
520	0.1425284
521	0.1425136977
522	0.1424778018
523	0.1424192725
524	0.1423967113
525	0.1423689592
526	0.1423389881
527	0.1423023499
528	0.1422723447
529	0.1422404499
530	0.1421906248
531	0.1421690284
532	0.1421428561
533	0.1421130154
534	0.1420978872
535	0.1420518691
536	0.1420116544
537	0.1419957152
538	0.1419797779
539	0.1419280732
540	0.1418949257
541	0.1418776864
542	0.1418460843
543	0.1418277692
544	0.1417959834
545	0.1417523094
546	0.1416854103
547	0.1416561138
548	0.1416207481
549	0.1416025914
550	0.1415704642
551	0.1415389347
552	0.1414807973
553	0.1414574666
554	0.1414421518
555	0.1414163969
556	0.1413855507
557	0.1413517231
558	0.1413314941
559	0.1413081377
560	0.141278569
561	0.1412563908
562	0.1412438455
563	0.1412154
564	0.1411912278
565	0.1411766379
566	0.1411437544
567	0.1411199996
568	0.1410946827
569	0.1410576656
570	0.141030312
571	0.140986188
572	0.1409326082
573	0.1409019433
574	0.1408507774
575	0.1408149617
576	0.1407806544
577	0.1407517562
578	0.1407016418
579	0.1406810651
580	0.1406503673
581	0.1406074161
582	0.140586151
583	0.1405713204
584	0.1405221932
585	0.1405033928
586	0.1404586887
587	0.140447967
588	0.1404373071
589	0.1404181471
590	0.1404075944
591	0.1403810239
592	0.1403428209
593	0.1403301005
594	0.1403086426
595	0.1402936753
596	0.1402770055
597	0.1402158837
598	0.1401913629
599	0.1401437478
600	0.1401329275
601	0.140122715
602	0.1400950164
603	0.1400760327
604	0.1400600987
605	0.1400308694
606	0.1400156846
607	0.1399963676
608	0.1399745567
609	0.139956173
610	0.1399112824
611	0.1398742311
612	0.1398218457
613	0.1397933018
614	0.1397789281
615	0.1397630826
616	0.139699563
617	0.1396876804
618	0.1396779511
619	0.1396332772
620	0.1396204702
621	0.1395881064
622	0.1395461273
623	0.1394974903
624	0.1394799615
625	0.139447762
626	0.1394103112
627	0.1393763242
628	0.1393222672
629	0.1392961727
630	0.1392873578
631	0.1392804059
632	0.1392577701
633	0.1392162977
634	0.1391596151
635	0.139121271
636	0.1390972241
637	0.1390766918
638	0.1390520636
639	0.1389935221
640	0.1389790003
641	0.1389702313
642	0.13894027
643	0.1389103549
644	0.138901649
645	0.1388265648
646	0.1387725582
647	0.1387374883
648	0.1386977162
649	0.1386856599
650	0.1386454135
651	0.1386015027
652	0.1385825946
653	0.1385645171
654	0.1385376194
655	0.1385238571
656	0.1384702757
657	0.1384404543
658	0.1384057045
659	0.1383771484
660	0.1383566884
661	0.1383374607
662	0.1383285862
663	0.1382906249
664	0.1382710692
665	0.1382570694
666	0.1382250249
667	0.1381793658
668	0.138152847
669	0.1381228504
670	0.1380949699
671	0.1380574555
672	0.1380394291
673	0.138013935
674	0.1380105862
675	0.1379848923
676	0.1379461455
677	0.1379233862
678	0.137904575
679	0.13789477
680	0.1378377836
681	0.1378117203
682	0.1377820084
683	0.1377592111
684	0.1377446457
685	0.1377243868
686	0.1376654083
687	0.1376326599
688	0.1375941442
689	0.1375776308
690	0.1375621759
691	0.1375306973
692	0.1374760567
693	0.137424565
694	0.1373977559
695	0.1373777464
696	0.1373415053
697	0.1373352521
698	0.1373224813
699	0.1372744377
700	0.1372409876
701	0.1372095721
702	0.1371671328
703	0.1371325138
704	0.1370979816
705	0.1370758469
706	0.1370432222
707	0.1370171333
708	0.1369891257
709	0.1369714596
710	0.1369682895
711	0.1369440301
712	0.1369223984
713	0.136895588
714	0.136871225
715	0.1368227777
716	0.1367849906
717	0.1367432011
718	0.1367107388
719	0.1366869375
720	0.1366589712
721	0.1366243911
722	0.1365880242
723	0.1365535341
724	0.1365326031
725	0.1364899768
726	0.1364540067
727	0.1364212798
728	0.1364091119
729	0.1363734745
730	0.1363413426
731	0.136317719
732	0.1362837097
733	0.1362463412
734	0.1362125056
735	0.1361494809
736	0.1361360871
737	0.1361275426
738	0.1361028551
739	0.1360902118
740	0.1360594964
741	0.1360243828
742	0.1360145323
743	0.1360004808
744	0.1359567504
745	0.1359333692
746	0.1359332841
747	0.1359255413
748	0.1358730696
749	0.135837454
750	0.1358123733
751	0.1357766682
752	0.1357453828
753	0.1357212853
754	0.1356838445
755	0.1356772646
756	0.1356460796
757	0.1356051155
758	0.1355834067
759	0.1355717696
760	0.1355453155
761	0.1355258711
762	0.1355134233
763	0.1354453774
764	0.1354318313
765	0.1353957626
766	0.135366935
767	0.1353558398
768	0.1353480065
769	0.1353270359
770	0.1352991756
771	0.1352663046
772	0.1352167728
773	0.135173249
774	0.1351417605
775	0.1351348226
776	0.135094297
777	0.1350680902
778	0.1350448276
779	0.1350230142
780	0.1349995238
781	0.1349789151
782	0.1349449043
783	0.1349100807
784	0.1348910665
785	0.1348491506
786	0.1348211001
787	0.1347961477
788	0.1347637914
789	0.134741776
790	0.1347209687
791	0.1346811875
792	0.1346741219
793	0.1346519793
794	0.1346317028
795	0.1346134938
796	0.1345887176
797	0.1345668471
798	0.1345371276
799	0.1345190886
800	0.1344977106
801	0.1344199996
802	0.1343928178
803	0.1343871347
804	0.1343728932
805	0.134352703
806	0.1343526992
807	0.1343241078
808	0.134298319
809	0.1342666735
810	0.1342505116
811	0.1342277554
812	0.1341978654
813	0.1341685005
814	0.134120809
815	0.1341103543
816	0.1340811235
817	0.1340578318
818	0.1340473324
819	0.1340071016
820	0.1339945277
821	0.1339740858
822	0.1339407383
823	0.1338931578
824	0.1338797436
825	0.1338731954
826	0.1338532813
827	0.1338212222
828	0.1337902757
829	0.1337601752
830	0.1337388331
831	0.1337206595
832	0.133686953
833	0.1336726787
834	0.1336661458
835	0.1336617893
836	0.1336498219
837	0.1336423249
838	0.1336220898
839	0.1336148339
840	0.1336089811
841	0.1336089588
842	0.1335797415
843	0.1335571895
844	0.1335257933
845	0.1335061734
846	0.1334639334
847	0.1334367926
848	0.1333907054
849	0.13336599
850	0.1333359485
851	0.1333260279
852	0.1332966008
853	0.1332481335
854	0.1332205108
855	0.1332034872
856	0.1331969312
857	0.1331750938
858	0.1331482477
859	0.1331184516
860	0.1330903133
861	0.1330741113
862	0.1330532509
863	0.1330220093
864	0.132979913
865	0.1329496987
866	0.1329385034
867	0.1329275561
868	0.1329197786
869	0.1329116082
870	0.1328786852
871	0.1328625322
872	0.1328487399
873	0.1328131322
874	0.1327819153
875	0.1327646212
876	0.1327575323
877	0.1327283906
878	0.1327107604
879	0.1326907914
880	0.1326773932
881	0.1326518328
882	0.13262439
883	0.1326054156
884	0.1325952487
885	0.1325870629
886	0.1325667947
887	0.1325436427
888	0.1325000758
889	0.1324690352
890	0.1324434603
891	0.1324201014
892	0.1323793877
893	0.1323793444
894	0.1323701784
895	0.1323577059
896	0.1323243773
897	0.1322878725
898	0.1322796191
899	0.1322648097
900	0.1322537997
901	0.1322512942
902	0.1322451512
903	0.1322220676
904	0.1322088809
905	0.1321845095
906	0.1321422495
907	0.1321245481
908	0.1321136312
909	0.1321082209
910	0.1320741163
911	0.1320492337
912	0.1320330803
913	0.1320093648
914	0.1319936229
915	0.1319625784
916	0.131943446
917	0.131934682
918	0.1319275427
919	0.1319110749
920	0.131903897
921	0.1318774473
922	0.1318672778
923	0.131840112
924	0.1318155157
925	0.1317980999
926	0.131763304
927	0.1317399104
928	0.1317137448
929	0.1316991235
930	0.1316768605
931	0.1316564231
932	0.1316506065
933	0.1316368258
934	0.1316016358
935	0.1315857816
936	0.1315732807
937	0.1315529906
938	0.1315091497
939	0.1315014713
940	0.1314917946
941	0.1314777091
942	0.131429345
943	0.1314019815
944	0.1313646303
945	0.1313495301
946	0.1313340931
947	0.1312951653
948	0.1312889271
949	0.1312636518
950	0.1312367329
951	0.1312122353
952	0.1311970809
953	0.1311778851
954	0.1311652783
955	0.1311430877
956	0.1311239904
957	0.1311148103
958	0.1310883783
959	0.1310729214
960	0.1310510123
961	0.1310163947
962	0.1309860828
963	0.1309529595
964	0.1309395371
965	0.13092195
966	0.1309000332
967	0.1308877363
968	0.1308652392
969	0.130847223
970	0.1308350382
971	0.1308165947
972	0.1308162721
973	0.130803583
974	0.1307805962
975	0.1307677507
976	0.1307383549
977	0.1306857895
978	0.1306627494
979	0.1306458436
980	0.1306306703
981	0.1306226635
982	0.1306018493
983	0.130577568
984	0.1305710569
985	0.1305478341
986	0.1305374687
987	0.1305136833
988	0.1304645754
989	0.13042197
990	0.1304045964
991	0.1303858513
992	0.1303464188
993	0.1303369485
994	0.1303173931
995	0.1302874265
996	0.1302594935
997	0.1302093927
998	0.1301867968
999	0.1301662227
