iter	Passed	Remaining
583	32761	23336
584	32911	23347
585	32973	23295
586	33030	23239
587	33080	23178
588	33139	23124
589	33202	23073
590	33261	23018
591	33318	22962
592	33383	22912
593	33437	22854
594	33494	22798
595	33548	22740
596	33606	22685
597	33670	22634
598	33728	22579
599	33787	22525
600	33838	22464
601	33924	22428
602	33983	22373
603	34038	22316
604	34104	22266
605	34161	22210
606	34222	22157
607	34260	22089
608	34317	22033
609	34373	21976
610	34420	21914
611	34474	21856
612	34538	21804
613	34596	21749
614	34650	21691
615	34718	21642
616	34774	21585
617	34825	21526
618	34881	21470
619	34958	21426
620	35027	21377
621	35090	21325
622	35151	21271
623	35211	21217
624	35272	21163
625	35322	21103
626	35384	21050
627	35441	20994
628	35513	20946
629	35568	20889
630	35620	20830
631	35677	20774
632	35747	20725
633	35794	20663
634	35856	20610
635	35916	20556
636	35982	20505
637	36050	20454
638	36110	20400
639	36155	20337
640	36214	20282
641	36262	20221
642	36317	20163
643	36379	20110
644	36435	20053
645	36505	20004
646	36564	19949
647	36628	19897
648	36695	19845
649	36734	19779
650	36799	19728
651	36876	19682
652	36924	19621
653	36989	19569
654	37054	19517
655	37103	19456
656	37161	19401
657	37220	19345
658	37281	19291
659	37343	19237
660	37404	19183
661	37479	19136
662	37564	19094
663	37626	19039
664	37710	18996
665	37766	18940
666	37827	18885
667	37889	18831
668	37945	18774
669	38011	18722
670	38173	18716
671	38234	18662
672	38275	18597
673	38346	18547
674	38396	18487
675	38450	18428
676	38493	18365
677	38570	18318
678	38617	18256
679	38666	18195
680	38718	18136
681	38771	18078
682	38834	18023
683	38880	17962
684	38932	17903
685	38991	17847
686	39041	17787
687	39095	17729
688	39138	17666
689	39216	17619
690	39277	17564
691	39330	17505
692	39385	17447
693	39450	17394
694	39526	17346
695	39588	17291
696	39643	17233
697	39696	17175
698	39755	17119
699	39801	17057
700	39865	17003
701	39929	16950
702	39986	16893
703	40044	16836
704	40089	16775
705	40148	16719
706	40233	16673
707	40295	16619
708	40352	16562
709	40416	16508
710	40469	16449
711	40520	16390
712	40579	16334
713	40653	16284
714	40706	16225
715	40755	16165
716	40817	16110
717	40863	16049
718	40923	15993
719	40970	15932
720	41029	15876
721	41082	15818
722	41137	15760
723	41207	15708
724	41281	15658
725	41337	15601
726	41391	15542
727	41454	15488
728	41499	15427
729	41551	15368
730	41606	15310
731	41654	15250
732	41735	15202
733	41787	15143
734	41843	15086
735	41894	15027
736	41953	14971
737	42005	14912
738	42055	14853
739	42112	14796
740	42148	14731
741	42215	14678
742	42339	14645
743	42426	14598
744	42480	14540
745	42541	14484
746	42621	14435
747	42688	14381
748	42736	14321
749	42782	14260
750	42826	14199
751	42872	14138
752	42957	14091
753	43022	14036
754	43068	13975
755	43110	13913
756	43170	13857
757	43241	13805
758	43306	13750
759	43353	13690
760	43450	13646
761	43500	13586
762	43567	13532
763	43619	13474
764	43675	13416
765	43716	13354
766	43779	13299
767	43840	13243
768	43901	13187
769	43960	13131
770	44018	13074
771	44076	13017
772	44124	12957
773	44172	12898
774	44224	12839
775	44286	12783
776	44337	12724
777	44391	12666
778	44481	12619
779	44527	12559
780	44575	12499
781	44636	12443
782	44684	12383
783	44726	12322
784	44792	12267
785	44845	12209
786	44909	12154
787	44952	12093
788	45008	12036
789	45066	11979
790	45127	11923
791	45170	11862
792	45223	11804
793	45273	11745
794	45327	11688
795	45383	11630
796	45440	11573
797	45515	11521
798	45573	11464
799	45622	11405
800	45677	11348
801	45726	11289
802	45779	11231
803	45869	11182
804	45953	11131
805	46033	11080
806	46091	11023
807	46162	10969
808	46220	10912
809	46264	10852
810	46308	10791
811	46349	10731
812	46412	10675
813	46462	10616
814	46584	10574
815	46646	10518
816	46692	10458
817	46745	10400
818	46795	10341
819	46855	10285
820	46918	10229
821	46974	10172
822	47028	10114
823	47091	10058
824	47138	9999
825	47184	9939
826	47244	9883
827	47296	9824
828	47344	9765
829	47386	9705
830	47436	9647
831	47499	9591
832	47547	9532
833	47602	9474
834	47681	9422
835	47719	9361
836	47785	9305
837	47836	9247
838	47896	9191
839	47995	9142
840	48061	9086
841	48114	9028
842	48172	8971
843	48253	8918
844	48315	8862
845	48363	8803
846	48397	8742
847	48442	8683
848	48484	8623
849	48520	8562
850	48582	8506
851	48612	8444
852	48688	8390
853	48750	8334
854	48811	8278
855	48854	8218
856	48910	8161
857	48980	8106
858	49024	8047
859	49087	7991
860	49153	7935
861	49208	7877
862	49257	7819
863	49323	7763
864	49385	7707
865	49441	7650
866	49490	7591
867	49549	7535
868	49596	7476
869	49652	7419
870	49737	7366
871	49799	7310
872	49866	7254
873	49936	7199
874	49997	7142
875	50053	7085
876	50110	7028
877	50172	6971
878	50225	6913
879	50286	6857
880	50334	6798
881	50384	6740
882	50438	6683
883	50487	6625
884	50545	6568
885	50603	6511
886	50661	6454
887	50721	6397
888	50880	6352
889	50931	6294
890	50983	6237
891	51032	6178
892	51098	6122
893	51151	6064
894	51201	6006
895	51250	5948
896	51309	5891
897	51369	5834
898	51435	5778
899	51486	5720
900	51535	5662
901	51594	5605
902	51649	5548
903	51715	5491
904	51770	5434
905	51830	5377
906	51916	5323
907	51963	5265
908	52016	5207
909	52069	5149
910	52131	5093
911	52201	5036
912	52262	4980
913	52316	4922
914	52371	4865
915	52434	4808
916	52492	4751
917	52550	4694
918	52607	4636
919	52656	4578
920	52711	4521
921	52767	4464
922	52814	4406
923	52863	4348
924	52947	4293
925	53008	4236
926	53056	4178
927	53112	4120
928	53175	4063
929	53240	4007
930	53310	3951
931	53362	3893
932	53412	3835
933	53469	3778
934	53520	3720
935	53576	3663
936	53627	3605
937	53687	3548
938	53745	3491
939	53810	3434
940	53867	3377
941	53927	3320
942	54009	3264
943	54071	3207
944	54132	3150
945	54200	3093
946	54279	3037
947	54336	2980
948	54402	2923
949	54463	2866
950	54523	2809
951	54584	2752
952	54644	2694
953	54701	2637
954	54772	2580
955	54823	2523
956	54879	2465
957	54941	2408
958	55085	2355
959	55152	2298
960	55222	2241
961	55273	2183
962	55323	2125
963	55377	2068
964	55438	2010
965	55521	1954
966	55562	1896
967	55623	1838
968	55650	1780
969	55702	1722
970	55751	1665
971	55810	1607
972	55862	1550
973	55914	1492
974	55976	1435
975	56028	1377
976	56129	1321
977	56180	1263
978	56229	1206
979	56281	1148
980	56344	1091
981	56410	1034
982	56463	976
983	56524	919
984	56581	861
985	56643	804
986	56700	746
987	56754	689
988	56815	631
989	56887	574
990	56952	517
991	57002	459
992	57053	402
993	57118	344
994	57197	287
995	57261	229
996	57318	172
997	57382	114
998	57435	57
999	57475	0
